Unnamed: 0,Coal_Share_PhasedOut,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,num_supply_policy,WDI_Coal_El_.,WDI_NG_El_.,Share_VRE_Gen,Coal_logCurrent_MW,Gas_logCurrent_MW,LogBP_GasR2P_yr,HHI_Coal_Import,HHI_Gas_Import,NetValue_Coal_Import,NetValue_Gas_Import,R_Choice,0,1,2,3,4,5,6,Segment K-means PCA,cntry,year
SVN-2001,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.5038553126102231,-0.9378361962887194,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,-0.4037996720738444,0.2935071434136992,-0.0049892095010541,-0.0052700073196751,0.0,-0.4830128780846327,-1.381269768053015,-0.43122962646684637,0.20433279364391302,0.44557287775546717,-0.6670007413369115,-0.09866125249907101,0,SVN,2001
SVN-2002,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.5931665917169273,-0.9401778141818214,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,-0.0838068136303314,0.4316494707080195,-0.0035497066963075,-0.0035505822953398,0.0,-0.5827392814778835,-1.4172050272363366,-0.4565045220240337,0.31192984718433486,0.41903879205315875,-0.43687152191279527,-0.022967490239572945,0,SVN,2002
SVN-2003,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.617878921135344,-0.9176763836744228,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,-0.3988960517291052,-0.7104257077877664,-0.0046261128848351,0.0018895753570254,0.0,-0.2931731562261116,-1.3363707937486113,-0.5564638149196967,-0.09772118389170535,-0.09012470656188275,-0.7516742508416552,-0.8362578719173007,0,SVN,2003
SVN-2004,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.5034181874672579,-0.9283126084186324,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,-0.4137267594410146,-0.9623771307600316,-0.0010609849866444,0.0044055586137615,1.0,-0.12176053121205554,-1.2331374087905211,-0.5748489413318506,-0.13932224701011173,-0.23425663714139955,-0.8490633896976661,-1.0206037356603352,0,SVN,2004
SVN-2005,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.537177126892591,-0.9315646274591388,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,-0.6026333072997392,-0.968565068583922,0.0034878398733937,0.0057473583519008,1.0,-0.0621871645678105,-1.2698478913200675,-0.5463231821165482,-0.1821070788907732,-0.1883367101956821,-0.978260504620821,-1.006778707207085,0,SVN,2005
SVN-2006,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,0.5794481550014576,-0.9247923150266832,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,0.2097319365393176,-1.0144252264173426,0.0043189489701269,0.0204967266278715,1.0,-0.08365639606183914,-1.1407664080051627,-0.6618810025717125,-0.03303399420721072,-0.6558453071723509,-0.2960729260374851,-0.9144471496637018,0,SVN,2006
SVN-2007,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,0.5978768778262455,-0.907004332259996,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,0.1768767131717599,-0.9834700063467012,0.0004186681684035,0.0146798002720482,1.0,-0.08222648400726218,-1.1479968187347382,-0.6441131667884925,-0.030716655390433736,-0.6340699182270669,-0.31781341088631265,-0.8877468796485875,0,SVN,2007
SVN-2008,-0.0609005319451707,-0.2395624476384457,-0.3070921194273283,-0.2951582930670582,0.4442967332424878,-0.9104782677482304,-0.425183786839204,0.3972803354218139,-0.3386887753304606,-0.5952616121551928,-0.0152196880770011,-1.0159612744714843,0.0107136443880544,0.0409843609865526,1.0,0.11643566188677121,-0.9732324005925753,-0.630976621097357,-0.028016689015508536,-0.5168193981584567,-0.49556490662132624,-0.9388272249827698,0,SVN,2008
SVN-2009,-0.0609005319451707,-0.0452229036695679,-0.3070921194273283,-0.2951582930670582,0.3990916062060258,-0.887715855547047,-0.425183786839204,0.3972803354218139,-0.3386887753304606,-0.5952616121551928,0.0295513558174877,-0.9556668480757596,0.0060630886282488,0.02802694315289,1.0,0.16292181056215202,-0.9041288437534891,-0.628310575337949,0.0465647016529107,-0.4625532628013159,-0.4809021812059603,-0.9309808001898513,0,SVN,2009
SVN-2010,0.1604695740624359,-0.2006945388446702,-0.3070921194273283,-0.2951582930670582,0.447082006366263,-0.895507655625081,-0.4157025990708828,0.3896615530973013,-0.3386887753304606,-0.5952616121551928,-0.5904474792258021,-1.1195494886036643,0.0116961987656329,0.0290533332668038,1.0,0.38922133501496314,-0.9426654611400409,-0.5634245106819663,-0.09989129558406923,-0.37482726267455846,-0.9302323789614966,-1.0004882280467962,0,SVN,2010
SVN-2011,0.1604695740624359,-0.2201284932415577,-0.3070921194273283,-0.2951582930670582,0.4784840454445406,-0.9050491904160448,-0.3573980587116717,0.3896615530973013,-0.3386887753304606,-0.5952616121551928,-0.6125662115680901,-1.134844639710326,0.0223506715473359,0.043002021322124,1.0,0.4193367419672706,-0.959315990241742,-0.5775180506378633,-0.10896856228958152,-0.3998466151951804,-0.9378137590253369,-0.9830135741841837,0,SVN,2011
SVN-2012,0.1604695740624359,-0.0549398808680113,-0.3070921194273283,-0.2951582930670582,0.4686579426506559,-0.8941034091126773,-0.2665583328323589,0.3896615530973013,-0.3386887753304606,-0.5952616121551928,-1.1507285599252697,-0.8865459750076019,0.0141403233575802,0.0400105822801116,1.0,0.621334145234099,-0.9756186431794951,-0.47043845260068395,-0.08630038039163389,-0.1263474434167239,-1.2959141941934655,-0.7456002185161351,0,SVN,2012
