Year,AR6_R10,GW,MWh/yr,MtCO2/yr,Type
2050,R10CHINA+,119.15,365313900.0,240.7418601,Const_mid
2050,R10EUROPE,64.45100000000001,197606766.0,130.222858794,Const_mid
2050,R10INDIA+,30.037999999999997,92096508.0,60.691598772,Const_mid
2050,R10LATIN_AM,59.139,181320174.00000003,119.48999466600002,Const_mid
2050,R10MIDDLE_EAST,204.86488,628115722.0799999,413.92826085072,Const_mid
2050,R10NORTH_AM,154.46900000000002,473601954.0,312.103687686,Const_mid
2050,R10PAC_OECD,27.828,85320647.99999999,56.226307031999994,Const_mid
2050,R10REF_ECON,48.89200000000001,149902872.0,98.785992648,Const_mid
2050,R10REST_ASIA,100.668,308648088.0,203.39908999199997,Const_mid
2051,R10AFRICA,72.02799999999999,220837847.99999997,145.53214183199998,Const_mid
2051,R10CHINA+,115.656,354601296.0,233.68225406399995,Const_mid
2051,R10EUROPE,50.065,153499290.0,101.15603210999998,Const_mid
2051,R10INDIA+,29.311,89867525.99999999,59.222699633999994,Const_mid
2051,R10LATIN_AM,57.494,176276604.00000003,116.16628203600001,Const_mid
2051,R10MIDDLE_EAST,195.36087999999998,598976458.0799999,394.7254858747199,Const_mid
2051,R10NORTH_AM,143.11200000000002,438781391.99999994,289.15693732799997,Const_mid
2051,R10PAC_OECD,26.972999999999995,82699217.99999999,54.49878466199999,Const_mid
2051,R10REF_ECON,44.402,136136532.0,89.713974588,Const_mid
2051,R10REST_ASIA,97.505,298950330.0,197.00826747000002,Const_mid
2052,R10AFRICA,66.493,203867537.99999997,134.348707542,Const_mid
2052,R10CHINA+,114.236,350247576.0,230.81315258399997,Const_mid
2052,R10EUROPE,41.254999999999995,126487830.0,83.35547997,Const_mid
2052,R10INDIA+,27.474999999999998,84238350.0,55.513072650000005,Const_mid
2052,R10LATIN_AM,53.093999999999994,162786203.99999997,107.27610843599999,Const_mid
2052,R10MIDDLE_EAST,179.07388,549040516.0799999,361.81770009671993,Const_mid
2052,R10NORTH_AM,131.642,403614372.0,265.981871148,Const_mid
2052,R10PAC_OECD,25.430999999999997,77971445.99999999,51.38318291399999,Const_mid
2052,R10REF_ECON,39.304,120506064.00000001,79.41349617600001,Const_mid
2052,R10REST_ASIA,95.212,291919991.99999994,192.37527472799997,Const_mid
2053,R10AFRICA,61.441,188378106.0,124.141171854,Const_mid
2053,R10CHINA+,108.583,332915478.0,219.39130000199998,Const_mid
2053,R10EUROPE,31.656,97057295.99999997,63.96075806399999,Const_mid
2053,R10INDIA+,26.059,79896894.00000001,52.65205314600001,Const_mid
2053,R10LATIN_AM,50.287,154179942.0,101.604581778,Const_mid
2053,R10MIDDLE_EAST,157.03388,481465876.08,317.28601233672,Const_mid
2053,R10NORTH_AM,122.978,377050548.0,248.47631113199998,Const_mid
2053,R10PAC_OECD,22.114,67801524.0,44.681204316,Const_mid
2053,R10REF_ECON,36.508,111933528.0,73.764194952,Const_mid
2053,R10REST_ASIA,87.455,268137029.99999997,176.70230276999996,Const_mid
2054,R10AFRICA,59.333,181914977.99999997,119.88197050199999,Const_mid
2054,R10CHINA+,95.423,292566918.0,192.80159896199996,Const_mid
2054,R10EUROPE,28.924,88680983.99999999,58.440768455999994,Const_mid
2054,R10INDIA+,20.962,64269492.00000001,42.35359522800001,Const_mid
2054,R10LATIN_AM,46.179,141584814.0,93.30439242600002,Const_mid
2054,R10MIDDLE_EAST,142.72988,437609812.0799999,288.38486616072,Const_mid
2054,R10NORTH_AM,111.795,342763470.0,225.88112673,Const_mid
2054,R10PAC_OECD,15.389,47182673.999999985,31.093382165999987,Const_mid
2054,R10REF_ECON,30.058,92157828.0,60.73200865199999,Const_mid
2054,R10REST_ASIA,73.793,226249338.00000003,149.09831374200002,Const_mid
2055,R10AFRICA,50.79,155722140.0,102.62089025999998,Const_mid
2055,R10CHINA+,86.652,265675031.99999997,175.07984608799998,Const_mid
2055,R10EUROPE,27.164,83284824.0,54.884699016,Const_mid
2055,R10INDIA+,17.205000000000002,52750530.0,34.76259927,Const_mid
2055,R10LATIN_AM,43.043,131969837.99999999,86.96812324199999,Const_mid
2055,R10MIDDLE_EAST,134.08988,411119572.08,270.92779800072003,Const_mid
2055,R10NORTH_AM,99.363,304646958.0,200.762345322,Const_mid
2055,R10PAC_OECD,13.517000000000001,41443122.0,27.311017398,Const_mid
2055,R10REF_ECON,26.802,82174931.99999999,54.153280188,Const_mid
2055,R10REST_ASIA,68.263,209294357.99999997,137.92498192199997,Const_mid
2056,R10AFRICA,47.862,146744892.0,96.70488382799998,Const_mid
2056,R10CHINA+,83.958,257415228.0,169.636635252,Const_mid
2056,R10EUROPE,22.526,69064715.99999999,45.51364784399999,Const_mid
2056,R10INDIA+,15.261,46790226.0,30.834758934,Const_mid
2056,R10LATIN_AM,38.332,117525912.0,77.44957600800001,Const_mid
2056,R10MIDDLE_EAST,121.77387999999999,373358716.08000004,246.04339389672,Const_mid
2056,R10NORTH_AM,86.97,266650019.99999997,175.72236317999995,Const_mid
2056,R10PAC_OECD,10.398,31880267.999999996,21.009096611999997,Const_mid
2056,R10REF_ECON,24.114,73933524.0,48.722192316000005,Const_mid
2056,R10REST_ASIA,59.778000000000006,183279348.0,120.78109033199999,Const_mid
2057,R10AFRICA,42.639,130731174.0,86.151843666,Const_mid
2057,R10CHINA+,78.363,240260957.99999997,158.33197132199996,Const_mid
2057,R10EUROPE,18.712,57370991.99999999,37.807483727999994,Const_mid
2057,R10INDIA+,13.718,42059388.0,27.717136692000004,Const_mid
2057,R10LATIN_AM,34.362,105353892.0,69.428214828,Const_mid
2057,R10MIDDLE_EAST,111.68688,342431974.0799999,225.66267091871998,Const_mid
2057,R10NORTH_AM,74.875,229566750.00000003,151.28448825,Const_mid
2057,R10PAC_OECD,8.57,26275620.0,17.31563358,Const_mid
2057,R10REF_ECON,21.021,64450386.0,42.472804374000006,Const_mid
2057,R10REST_ASIA,49.818,152741987.99999997,100.65697009199998,Const_mid
2058,R10AFRICA,25.51,78213660.0,51.54280194,Const_mid
2058,R10CHINA+,71.40100000000001,218915466.0,144.265292094,Const_mid
2058,R10EUROPE,16.38,50221079.99999999,33.09569172,Const_mid
2058,R10INDIA+,9.172999999999998,28124418.0,18.533991461999996,Const_mid
2058,R10LATIN_AM,30.665,94018889.99999999,61.95844850999999,Const_mid
2058,R10MIDDLE_EAST,101.88087999999999,312366778.08,205.84970675472,Const_mid
2058,R10NORTH_AM,51.836999999999996,158932241.99999997,104.73634747799998,Const_mid
2058,R10PAC_OECD,6.958,21333228.0,14.058597251999998,Const_mid
2058,R10REF_ECON,17.856,54746496.0,36.077940864,Const_mid
2058,R10REST_ASIA,42.688,130881407.99999997,86.25084787199998,Const_mid
2059,R10AFRICA,18.816000000000003,57689856.0,38.017615104,Const_mid
2059,R10CHINA+,63.471000000000004,194602086.0,128.242774674,Const_mid
2059,R10EUROPE,15.208,46627727.99999999,30.727672751999997,Const_mid
2059,R10INDIA+,8.024,24601584.0,16.212443856,Const_mid
2059,R10LATIN_AM,26.211,80362926.0,52.959168233999996,Const_mid
2059,R10MIDDLE_EAST,85.29288,261507970.07999998,172.33375228271998,Const_mid
2059,R10NORTH_AM,41.555,127407630.0,83.96162817,Const_mid
2059,R10PAC_OECD,5.765000000000001,17675490.0,11.64814791,Const_mid
2059,R10REF_ECON,15.136000000000001,46406976.0,30.582197184,Const_mid
2059,R10REST_ASIA,37.683,115536077.99999999,76.13827540199998,Const_mid
2060,R10AFRICA,18.295,56092470.0,36.964937729999995,Const_mid
2060,R10CHINA+,55.409000000000006,169883994.0,111.95355204599998,Const_mid
2060,R10EUROPE,14.004,42936263.99999999,28.294997975999998,Const_mid
2060,R10INDIA+,7.636999999999999,23415041.999999996,15.430512677999998,Const_mid
2060,R10LATIN_AM,17.81,54605459.99999999,35.984998139999995,Const_mid
2060,R10MIDDLE_EAST,73.00788,223842160.07999998,147.51198349272,Const_mid
2060,R10NORTH_AM,33.586999999999996,102977742.0,67.86233197799999,Const_mid
2060,R10PAC_OECD,3.188,9774408.0,6.4413348720000005,Const_mid
2060,R10REF_ECON,13.223,40541718.0,26.716992162,Const_mid
2060,R10REST_ASIA,34.315,105209789.99999997,69.33325160999999,Const_mid
2061,R10AFRICA,13.628,41783448.0,27.535292232,Const_mid
2061,R10CHINA+,48.214,147824124.0,97.416097716,Const_mid
2061,R10EUROPE,13.449,41234633.99999999,27.173623806,Const_mid
2061,R10INDIA+,6.356999999999999,19490562.0,12.844280357999999,Const_mid
2061,R10LATIN_AM,13.870000000000001,42525420.0,28.02425178,Const_mid
2061,R10MIDDLE_EAST,66.63588,204305608.07999998,134.63739572472,Const_mid
2061,R10NORTH_AM,22.178,67997748.0,44.810515932,Const_mid
2061,R10PAC_OECD,2.9880000000000004,9161208.0,6.037236072000001,Const_mid
2061,R10REF_ECON,12.107000000000001,37120062.0,24.462120858000002,Const_mid
2061,R10REST_ASIA,27.282,83646612.0,55.12311730799999,Const_mid
2062,R10AFRICA,10.508000000000001,32217528.0,21.231350952,Const_mid
2062,R10CHINA+,39.825,122103450.0,80.46617355,Const_mid
2062,R10EUROPE,11.721,35936585.99999999,23.682210173999998,Const_mid
2062,R10INDIA+,3.9349999999999996,12064710.0,7.95064389,Const_mid
2062,R10LATIN_AM,11.306000000000001,34664196.0,22.843705164,Const_mid
2062,R10MIDDLE_EAST,58.722879999999996,180044350.07999998,118.64922670271999,Const_mid
2062,R10NORTH_AM,15.961,48936426.0,32.249104734,Const_mid
2062,R10PAC_OECD,2.838,8701308.0,5.734161972000001,Const_mid
2062,R10REF_ECON,9.739,29859774.0,19.677591066,Const_mid
2062,R10REST_ASIA,17.518,53710187.99999999,35.395013891999994,Const_mid
2063,R10AFRICA,10.508000000000001,32217528.0,21.231350952,Const_mid
2063,R10CHINA+,39.825,122103450.0,80.46617355,Const_mid
2063,R10EUROPE,11.721,35936585.99999999,23.682210173999998,Const_mid
2063,R10INDIA+,3.9349999999999996,12064710.0,7.95064389,Const_mid
2063,R10LATIN_AM,10.205,31288530.0,20.61914127,Const_mid
2063,R10MIDDLE_EAST,57.939879999999995,177643672.07999998,117.06717990071999,Const_mid
2063,R10NORTH_AM,15.961,48936426.0,32.249104734,Const_mid
2063,R10PAC_OECD,2.188,6708408.0,4.420840872,Const_mid
2063,R10REF_ECON,9.739,29859774.0,19.677591066,Const_mid
2063,R10REST_ASIA,17.518,53710187.99999999,35.395013891999994,Const_mid
2064,R10AFRICA,0.572,1753751.9999999998,1.1557225679999998,Const_mid
2064,R10CHINA+,7.475,22918349.999999996,15.103192649999999,Const_mid
2064,R10EUROPE,0.9,2759400.0,1.8184446,Const_mid
2064,R10INDIA+,0.116,355656.0,0.234377304,Const_mid
2064,R10LATIN_AM,2.402,7364531.999999999,4.853226587999999,Const_mid
2064,R10MIDDLE_EAST,22.9979,70511561.4,46.467118962600004,Const_mid
2064,R10NORTH_AM,2.493,7643537.999999999,5.037091541999999,Const_mid
2064,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2064,R10REF_ECON,2.392,7333872.0,4.833021648,Const_mid
2064,R10REST_ASIA,1.75,5365500.0,3.5358645,Const_mid
2065,R10AFRICA,0.0,0.0,0.0,Const_mid
2065,R10CHINA+,5.265,16142489.999999996,10.637900909999997,Const_mid
2065,R10EUROPE,0.0,0.0,0.0,Const_mid
2065,R10INDIA+,0.116,355656.0,0.234377304,Const_mid
2065,R10LATIN_AM,1.127,3455382.0,2.277096738,Const_mid
2065,R10MIDDLE_EAST,16.8429,51640331.4,34.0309783926,Const_mid
2065,R10NORTH_AM,1.92,5886720.0,3.87934848,Const_mid
2065,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2065,R10REF_ECON,1.0,3066000.0,2.020494,Const_mid
2065,R10REST_ASIA,1.05,3219300.0000000005,2.1215187,Const_mid
2066,R10AFRICA,0.0,0.0,0.0,Const_mid
2066,R10CHINA+,5.265,16142489.999999996,10.637900909999997,Const_mid
2066,R10EUROPE,0.0,0.0,0.0,Const_mid
2066,R10INDIA+,0.116,355656.0,0.234377304,Const_mid
2066,R10LATIN_AM,1.127,3455382.0,2.277096738,Const_mid
2066,R10MIDDLE_EAST,15.442900000000002,47347931.4,31.2022867926,Const_mid
2066,R10NORTH_AM,0.161,493625.99999999994,0.32529953399999995,Const_mid
2066,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2066,R10REF_ECON,0.0,0.0,0.0,Const_mid
2066,R10REST_ASIA,1.05,3219300.0000000005,2.1215187,Const_mid
2067,R10AFRICA,0.0,0.0,0.0,Const_mid
2067,R10CHINA+,0.0,0.0,0.0,Const_mid
2067,R10EUROPE,0.0,0.0,0.0,Const_mid
2067,R10INDIA+,0.0,0.0,0.0,Const_mid
2067,R10LATIN_AM,0.0,0.0,0.0,Const_mid
2067,R10MIDDLE_EAST,0.0,0.0,0.0,Const_mid
2067,R10NORTH_AM,0.0,0.0,0.0,Const_mid
2067,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2067,R10REF_ECON,0.0,0.0,0.0,Const_mid
2067,R10REST_ASIA,0.0,0.0,0.0,Const_mid
2068,R10AFRICA,0.0,0.0,0.0,Const_mid
2068,R10CHINA+,0.0,0.0,0.0,Const_mid
2068,R10EUROPE,0.0,0.0,0.0,Const_mid
2068,R10INDIA+,0.0,0.0,0.0,Const_mid
2068,R10LATIN_AM,0.0,0.0,0.0,Const_mid
2068,R10MIDDLE_EAST,0.0,0.0,0.0,Const_mid
2068,R10NORTH_AM,0.0,0.0,0.0,Const_mid
2068,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2068,R10REF_ECON,0.0,0.0,0.0,Const_mid
2068,R10REST_ASIA,0.0,0.0,0.0,Const_mid
2069,R10AFRICA,0.0,0.0,0.0,Const_mid
2069,R10CHINA+,0.0,0.0,0.0,Const_mid
2069,R10EUROPE,0.0,0.0,0.0,Const_mid
2069,R10INDIA+,0.0,0.0,0.0,Const_mid
2069,R10LATIN_AM,0.0,0.0,0.0,Const_mid
2069,R10MIDDLE_EAST,0.0,0.0,0.0,Const_mid
2069,R10NORTH_AM,0.0,0.0,0.0,Const_mid
2069,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2069,R10REF_ECON,0.0,0.0,0.0,Const_mid
2069,R10REST_ASIA,0.0,0.0,0.0,Const_mid
2070,R10AFRICA,0.0,0.0,0.0,Const_mid
2070,R10CHINA+,0.0,0.0,0.0,Const_mid
2070,R10EUROPE,0.0,0.0,0.0,Const_mid
2070,R10INDIA+,0.0,0.0,0.0,Const_mid
2070,R10LATIN_AM,0.0,0.0,0.0,Const_mid
2070,R10MIDDLE_EAST,0.0,0.0,0.0,Const_mid
2070,R10NORTH_AM,0.0,0.0,0.0,Const_mid
2070,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2070,R10REF_ECON,0.0,0.0,0.0,Const_mid
2070,R10REST_ASIA,0.0,0.0,0.0,Const_mid
2071,R10AFRICA,0.0,0.0,0.0,Const_mid
2071,R10CHINA+,0.0,0.0,0.0,Const_mid
2071,R10EUROPE,0.0,0.0,0.0,Const_mid
2071,R10INDIA+,0.0,0.0,0.0,Const_mid
2071,R10LATIN_AM,0.0,0.0,0.0,Const_mid
2071,R10MIDDLE_EAST,0.0,0.0,0.0,Const_mid
2071,R10NORTH_AM,0.0,0.0,0.0,Const_mid
2071,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2071,R10REF_ECON,0.0,0.0,0.0,Const_mid
2071,R10REST_ASIA,0.0,0.0,0.0,Const_mid
2072,R10AFRICA,0.0,0.0,0.0,Const_mid
2072,R10CHINA+,0.0,0.0,0.0,Const_mid
2072,R10EUROPE,0.0,0.0,0.0,Const_mid
2072,R10INDIA+,0.0,0.0,0.0,Const_mid
2072,R10LATIN_AM,0.0,0.0,0.0,Const_mid
2072,R10MIDDLE_EAST,0.0,0.0,0.0,Const_mid
2072,R10NORTH_AM,0.0,0.0,0.0,Const_mid
2072,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2072,R10REF_ECON,0.0,0.0,0.0,Const_mid
2072,R10REST_ASIA,0.0,0.0,0.0,Const_mid
2073,R10AFRICA,0.0,0.0,0.0,Const_mid
2073,R10CHINA+,0.0,0.0,0.0,Const_mid
2073,R10EUROPE,0.0,0.0,0.0,Const_mid
2073,R10INDIA+,0.0,0.0,0.0,Const_mid
2073,R10LATIN_AM,0.0,0.0,0.0,Const_mid
2073,R10MIDDLE_EAST,0.0,0.0,0.0,Const_mid
2073,R10NORTH_AM,0.0,0.0,0.0,Const_mid
2073,R10PAC_OECD,0.0,0.0,0.0,Const_mid
2073,R10REF_ECON,0.0,0.0,0.0,Const_mid
2073,R10REST_ASIA,0.0,0.0,0.0,Const_mid
2023,R10AFRICA,112.377,344547881.99999994,227.05705423799998,Const_high
2023,R10CHINA+,121.725,373208849.99999994,245.94463214999996,Const_high
2023,R10EUROPE,226.949,695825634.0,458.549092806,Const_high
2023,R10INDIA+,56.05,171849299.99999997,113.24868869999999,Const_high
2023,R10LATIN_AM,116.036,355766376.0,234.450041784,Const_high
2023,R10MIDDLE_EAST,281.996,864599735.9999999,569.7712260239999,Const_high
2023,R10NORTH_AM,567.794,1740856404.0,1147.224370236,Const_high
2023,R10PAC_OECD,101.921,312489786.0,205.930768974,Const_high
2023,R10REF_ECON,157.885,484075409.99999994,319.0056951899999,Const_high
2023,R10REST_ASIA,165.453,507278898.0,334.296793782,Const_high
2024,R10AFRICA,118.98499999999999,371756792.4,244.98772619159996,Const_high
2024,R10CHINA+,153.71,471274859.99999994,310.57013273999996,Const_high
2024,R10EUROPE,222.322,715208272.8000001,471.3222517752001,Const_high
2024,R10INDIA+,58.599000000000004,181317721.2,119.48837827079998,Const_high
2024,R10LATIN_AM,112.188,371346561.6,244.71738409440002,Const_high
2024,R10MIDDLE_EAST,297.12998,958594649.8799999,631.71387427092,Const_high
2024,R10NORTH_AM,494.192,1714276636.8,1129.7083036512001,Const_high
2024,R10PAC_OECD,85.88000000000001,292474324.8000001,192.74058004320005,Const_high
2024,R10REF_ECON,94.419,458670534.0,302.263881906,Const_high
2024,R10REST_ASIA,177.72299999999998,548523956.4,361.4772872676,Const_high
2025,R10AFRICA,119.55699999999999,371773348.8,244.99863685920002,Const_high
2025,R10CHINA+,155.92000000000002,478050719.99999994,315.03542447999996,Const_high
2025,R10EUROPE,223.222,709575417.5999999,467.6102001983999,Const_high
2025,R10INDIA+,58.599000000000004,180904424.39999998,119.21601567959999,Const_high
2025,R10LATIN_AM,113.46300000000001,368411173.2,242.78296313879997,Const_high
2025,R10MIDDLE_EAST,303.28498,965567347.0799999,636.30888172572,Const_high
2025,R10NORTH_AM,494.765,1666262463.5999997,1098.0669635124,Const_high
2025,R10PAC_OECD,85.88000000000001,285182763.6000001,187.93544121240006,Const_high
2025,R10REF_ECON,95.811,420642935.9999999,277.2036948239999,Const_high
2025,R10REST_ASIA,178.42299999999997,549763846.7999998,362.29437504119994,Const_high
2026,R10AFRICA,119.55699999999999,370036153.2,243.85382495879998,Const_high
2026,R10CHINA+,155.92000000000002,478050719.99999994,315.03542447999996,Const_high
2026,R10EUROPE,223.222,701183162.3999999,462.07970402159987,Const_high
2026,R10INDIA+,58.599000000000004,180491127.59999996,118.94365308839998,Const_high
2026,R10LATIN_AM,113.46300000000001,361566634.8,238.2724123332,Const_high
2026,R10MIDDLE_EAST,304.68498,957961214.2799999,631.2964402105199,Const_high
2026,R10NORTH_AM,496.524,1621884566.3999996,1068.8219292575998,Const_high
2026,R10PAC_OECD,85.88000000000001,277891202.40000004,183.13030238160005,Const_high
2026,R10REF_ECON,96.811,381413466.0,251.351474094,Const_high
2026,R10REST_ASIA,178.42299999999997,548857537.1999998,361.69711701479986,Const_high
2027,R10AFRICA,119.55699999999999,368298957.59999996,242.7090130584,Const_high
2027,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2027,R10EUROPE,223.222,692790907.2,456.54920784480004,Const_high
2027,R10INDIA+,58.715,180433486.79999995,118.90566780119997,Const_high
2027,R10LATIN_AM,114.59,358177478.4,236.03895826559997,Const_high
2027,R10MIDDLE_EAST,320.12788,993410612.8799999,654.6575938879199,Const_high
2027,R10NORTH_AM,496.685,1572607201.1999998,1036.3481455908,Const_high
2027,R10PAC_OECD,85.88000000000001,270599641.20000005,178.32516355080003,Const_high
2027,R10REF_ECON,96.811,339117996.0,223.47875936399998,Const_high
2027,R10REST_ASIA,179.47299999999998,551170527.6,363.2213776884,Const_high
2028,R10AFRICA,119.55699999999999,366561762.0,241.564201158,Const_high
2028,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2028,R10EUROPE,223.222,684398652.0,451.018711668,Const_high
2028,R10INDIA+,58.715,180020189.99999997,118.63330520999997,Const_high
2028,R10LATIN_AM,114.59,351332940.00000006,231.52840746000004,Const_high
2028,R10MIDDLE_EAST,320.12788,981512080.0799999,646.81646077272,Const_high
2028,R10NORTH_AM,496.685,1522836210.0,1003.5490623899999,Const_high
2028,R10PAC_OECD,85.88000000000001,263308080.0,173.52002472,Const_high
2028,R10REF_ECON,96.811,296822526.0,195.60604463399997,Const_high
2028,R10REST_ASIA,179.47299999999998,550264217.9999999,362.62411966199994,Const_high
2029,R10AFRICA,119.55699999999999,366561762.0,241.564201158,Const_high
2029,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2029,R10EUROPE,223.222,684398652.0,451.018711668,Const_high
2029,R10INDIA+,58.715,180020189.99999997,118.63330520999997,Const_high
2029,R10LATIN_AM,114.59,351332940.00000006,231.52840746000004,Const_high
2029,R10MIDDLE_EAST,320.12788,981512080.0799999,646.81646077272,Const_high
2029,R10NORTH_AM,496.685,1522836210.0,1003.5490623899999,Const_high
2029,R10PAC_OECD,85.88000000000001,263308080.0,173.52002472,Const_high
2029,R10REF_ECON,96.811,296822526.0,195.60604463399997,Const_high
2029,R10REST_ASIA,179.47299999999998,550264217.9999999,362.62411966199994,Const_high
2030,R10AFRICA,119.55699999999999,366561762.0,241.564201158,Const_high
2030,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2030,R10EUROPE,223.222,684398652.0,451.018711668,Const_high
2030,R10INDIA+,58.715,180020189.99999997,118.63330520999997,Const_high
2030,R10LATIN_AM,114.59,351332940.00000006,231.52840746000004,Const_high
2030,R10MIDDLE_EAST,320.12788,981512080.0799999,646.81646077272,Const_high
2030,R10NORTH_AM,496.685,1522836210.0,1003.5490623899999,Const_high
2030,R10PAC_OECD,85.88000000000001,263308080.0,173.52002472,Const_high
2030,R10REF_ECON,96.811,296822526.0,195.60604463399997,Const_high
2030,R10REST_ASIA,179.47299999999998,550264217.9999999,362.62411966199994,Const_high
2031,R10AFRICA,119.55699999999999,366561762.0,241.564201158,Const_high
2031,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2031,R10EUROPE,223.222,684398652.0,451.018711668,Const_high
2031,R10INDIA+,58.715,180020189.99999997,118.63330520999997,Const_high
2031,R10LATIN_AM,114.59,351332940.00000006,231.52840746000004,Const_high
2031,R10MIDDLE_EAST,320.12788,981512080.0799999,646.81646077272,Const_high
2031,R10NORTH_AM,496.685,1522836210.0,1003.5490623899999,Const_high
2031,R10PAC_OECD,85.88000000000001,263308080.0,173.52002472,Const_high
2031,R10REF_ECON,96.811,296822526.0,195.60604463399997,Const_high
2031,R10REST_ASIA,179.47299999999998,550264217.9999999,362.62411966199994,Const_high
2032,R10AFRICA,119.55699999999999,366561762.0,241.564201158,Const_high
2032,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2032,R10EUROPE,223.222,684398652.0,451.018711668,Const_high
2032,R10INDIA+,58.715,180020189.99999997,118.63330520999997,Const_high
2032,R10LATIN_AM,114.59,351332940.00000006,231.52840746000004,Const_high
2032,R10MIDDLE_EAST,320.12788,981512080.0799999,646.81646077272,Const_high
2032,R10NORTH_AM,496.685,1522836210.0,1003.5490623899999,Const_high
2032,R10PAC_OECD,85.88000000000001,263308080.0,173.52002472,Const_high
2032,R10REF_ECON,96.811,296822526.0,195.60604463399997,Const_high
2032,R10REST_ASIA,179.47299999999998,550264217.9999999,362.62411966199994,Const_high
2033,R10AFRICA,118.939,364666974.0,240.315535866,Const_high
2033,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2033,R10EUROPE,222.47000000000003,682093020.0,449.49930018,Const_high
2033,R10INDIA+,58.505,179376330.0,118.20900146999999,Const_high
2033,R10LATIN_AM,114.39399999999999,350732004.0,231.132390636,Const_high
2033,R10MIDDLE_EAST,316.79088,971280838.0799999,640.0740722947199,Const_high
2033,R10NORTH_AM,496.52500000000003,1522345649.9999998,1003.2257833499998,Const_high
2033,R10PAC_OECD,84.67999999999999,259628879.99999994,171.09543191999998,Const_high
2033,R10REF_ECON,94.616,290092655.99999994,191.17106030399995,Const_high
2033,R10REST_ASIA,179.263,549620357.9999999,362.19981592199997,Const_high
2034,R10AFRICA,118.17099999999999,362312285.99999994,238.76379647399995,Const_high
2034,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2034,R10EUROPE,222.25900000000001,681446094.0,449.072975946,Const_high
2034,R10INDIA+,58.295,178732469.99999997,117.78469772999998,Const_high
2034,R10LATIN_AM,114.084,349781543.99999994,230.50603749599998,Const_high
2034,R10MIDDLE_EAST,314.95088000000004,965639398.0799999,636.3563633347201,Const_high
2034,R10NORTH_AM,495.571,1519420685.9999998,1001.2982320739999,Const_high
2034,R10PAC_OECD,83.937,257350841.99999997,169.59420487799997,Const_high
2034,R10REF_ECON,92.76100000000001,284405226.0,187.42304393400002,Const_high
2034,R10REST_ASIA,178.79299999999998,548179337.9999999,361.25018374199993,Const_high
2035,R10AFRICA,116.101,355965666.0,234.58137389400002,Const_high
2035,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2035,R10EUROPE,221.938,680461907.9999999,448.42439737199993,Const_high
2035,R10INDIA+,58.08500000000001,178088610.00000003,117.36039399,Const_high
2035,R10LATIN_AM,112.736,345648576.0,227.782411584,Const_high
2035,R10MIDDLE_EAST,314.34088,963769138.0799999,635.12386199472,Const_high
2035,R10NORTH_AM,495.21700000000004,1518335322.0000002,1000.5829771980001,Const_high
2035,R10PAC_OECD,82.665,253450890.0,167.02413651,Const_high
2035,R10REF_ECON,89.11900000000001,273238854.00000006,180.064404786,Const_high
2035,R10REST_ASIA,178.301,546670865.9999999,360.25610069399994,Const_high
2036,R10AFRICA,115.337,353623242.0,233.037716478,Const_high
2036,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2036,R10EUROPE,221.723,679802718.0000001,447.989991162,Const_high
2036,R10INDIA+,57.935,177628710.0,117.05731988999999,Const_high
2036,R10LATIN_AM,112.736,345648576.0,227.782411584,Const_high
2036,R10MIDDLE_EAST,312.69288,958716370.0800002,631.7940878827201,Const_high
2036,R10NORTH_AM,494.83000000000004,1517148779.9999998,999.8010460199998,Const_high
2036,R10PAC_OECD,81.66700000000002,250391022.00000003,165.00768349800003,Const_high
2036,R10REF_ECON,85.769,262967754.0,173.29574988599998,Const_high
2036,R10REST_ASIA,177.869,545346353.9999999,359.38324728599997,Const_high
2037,R10AFRICA,114.869,352188354.0,232.092125286,Const_high
2037,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2037,R10EUROPE,220.82600000000002,677052515.9999999,446.1776080439999,Const_high
2037,R10INDIA+,57.185,175329210.0,115.54194939,Const_high
2037,R10LATIN_AM,112.736,345648576.0,227.782411584,Const_high
2037,R10MIDDLE_EAST,311.25288,954301330.0799999,628.88457652272,Const_high
2037,R10NORTH_AM,493.435,1512871710.0,996.98245689,Const_high
2037,R10PAC_OECD,80.402,246512531.99999997,162.451758588,Const_high
