"","Coal_Share_Ret","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Coal_duration_year","Coal_Share_EarlyRet","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"OMN-1995",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.261001760295877,-0.801067074968748,-0.263375665413706,-0.425107472778311,0.0997959415571569,-0.318615787096501,-0.613466742389283,-0.253508048586435,2.52648375046848,-0.00106497050054734,1.56726032202115,-0.807184063422909,0.759413907382713,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.234854475796469,0.213695017143719,-0.34670216330973,0.69876442409132,0.443749633594674,0.476024110453815,0.185537763793825,0.184657271747132,-0.377294173654513,0.554637202293095,-0.0983663185539701,1.85764862736976,-0.641059251715726,-0.167129120318734,1.54309641450028,1.88269577778941,0.86641677084404,-0.298767643128817,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967804792227932,-0.00883429378680809,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,0.23079933555797,-0.837429467073409,0,0,0,0,0
"OMN-1996",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.258791960343191,-0.752937403395254,-0.207389199593416,-0.425107472778311,0.112746395195733,-0.318411095937617,-0.710021058110708,-0.253508048586435,3.0444556620924,-0.00997261691427923,1.63344649209483,-0.807184063422909,0.773176916795419,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178873191941111,-0.0155234242722251,0.0819273792838889,-0.0390088266035285,-0.513309221129277,-0.0400081735629388,0.295699483373002,0.0776165317838755,0.0725079744017439,0.288415499767605,-0.592125845104584,0.335510256295546,-0.476316132709552,0.245926201841658,-0.0767533412132073,0.0186105649896429,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,0.272852775273505,-0.837429467073409,0,0,0,0,0
"OMN-1997",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.256508500392082,-0.704807731821759,-0.15815029906476,-0.425107472778311,0.156410908190237,-0.31821549581985,-0.866633389989362,-0.253508048586435,2.63869797416467,0.0719594421715309,1.66488961067694,-0.807184063422909,0.818306176883678,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.269576384748874,1.29396171929126,0.712637911258589,-0.30658385990859,0.942030715559694,-0.0334409208518191,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178868745071968,-0.0155233381869002,1.54309641450028,-0.724870940202099,-1.9489285737013,-0.298767643128817,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967792002453271,-0.00883563017851445,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,0.353455201394948,-0.837429467073409,0,0,0,0,0
"OMN-1998",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.256508500392082,-0.656678060248265,-0.15815029906476,-0.425107472778311,0.167985127098422,-0.318028080932944,-1.66119151468782,-0.253508048586435,1.71468956958812,0.271305326757353,1.66069571259174,-0.807184063422909,0.829953241702443,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.435054531130384,-0.621198789950851,-1.67208405174874,-0.30658385990859,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.017884104270394,-0.0155225541179912,1.47214516748243,-0.724870940202099,-1.9489285737013,-0.298767643128817,-1.40671861521449,-0.411096170250118,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00950709822806739,-0.00842580786240531,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,0.187577744739225,-0.837429467073409,0,0,0,0,0
"OMN-1999",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.256508500392082,-0.608548388674771,-0.15815029906476,-0.425107472778311,0.156394944865721,-0.317847616081096,-1.71063070315444,-0.253508048586435,2.55219747511367,0.0734315648209948,1.65779262447464,-0.807184063422909,0.818290024354793,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178857803559325,-0.0155230663277232,1.54309641450028,-0.724870940202099,-1.9489285737013,-0.298767643128817,-1.43046022005315,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967955093831514,-0.00883606941632361,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,0.160710269365411,-0.837429467073409,0,0,0,0,0
"OMN-2000",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.249805440535601,-0.560418717101276,-0.0458059799785001,-0.425107472778311,0.209930365906952,-0.317673848735385,-1.49079675306042,-0.253508048586435,3.85033260989009,0.350517805191284,1.64253884395226,-0.807184063422909,0.871121143336259,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.497510089831952,1.40018305905612,0.712637911258589,-0.30658385990859,0.763151514862161,-0.448450927707968,0.516248601279105,-0.858072760175669,-1.28075412442126,-0.224368070246164,0.932690581256394,-0.28096461880065,-0.0757986031019826,-0.0920398212434396,1.54309641450028,-0.724870940202099,0.86641677084404,-0.298767643128817,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967455922847344,-0.00883437530388739,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.228634493334253,-0.837429467073409,0,0,0,0,0
"OMN-2001",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.249805440535601,-0.512289045527782,-0.0458059799785001,-0.425107472778311,0.244550161963975,-0.317506960057862,-0.992156278378044,-0.253508048586435,3.05285163696318,0.85618138532895,1.62661721405418,-0.807184063422909,0.903934392231417,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.0476231546234389,-0.826537352044177,-0.916517676753167,-0.224368070246164,0.596464341305209,-0.28096461880065,-0.175480533344349,-0.103175522555198,1.54309641450028,1.88269577778941,0.86641677084404,-0.298767643128817,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967939498136902,-0.00883603685050209,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.300125340850663,-0.837429467073409,0,0,0,0,0
"OMN-2002",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.248160367237491,-0.464159373954288,-0.0232826400509631,-0.425107472778311,0.218501592024591,-0.317347724104566,-1.01661268464413,-0.253508048586435,2.78293292625062,0.723069038631474,1.61577464711783,-0.807184063422909,0.879340240909163,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.476693318840876,0.787236083474293,0.710289248156804,-0.30658385990859,0.939945400987172,-0.448450927707968,-0.166932428887896,-0.843961164227644,-0.793465583774202,-0.224368070246164,0.442319924819122,-0.28096461880065,-0.179615436641407,-0.109575553040645,1.16458685937033,-0.724870940202099,0.711887392358122,-0.298767643128817,0.855978289870772,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967107270979931,-0.00883411283865151,-1.53771238317925,0.961968488838858,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,0.570757066818559,-0.202351093512043,-0.837429467073409,0,0,0,0,0
"OMN-2003",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.230678394278464,-0.416029702380793,0.151474876038969,-0.425107472778311,0.176493090544856,-0.317194334744742,-0.977731355883073,-0.253508048586435,2.76466018388406,0.665440684759933,1.61576140286028,-0.807184063422909,0.83843384188414,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.891858038932565,-0.728862783042679,0.0517465691487401,-0.30658385990859,0.117762817705159,-0.448450927707968,-0.0615674281429871,-0.858072760175669,0.741867331653038,-0.224368070246164,0.486462591009276,-0.28096461880065,0.0434369978866264,0.0152546020034733,1.54159260268947,-0.724870940202099,0.86641677084404,-0.298767643128817,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00967793981823159,-0.00883428765392012,-1.53771238317925,0.961968488838858,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,0.570757066818559,-0.165787963981592,-0.837429467073409,0,0,0,0,0
"OMN-2004",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.224171761084444,-0.367900030807299,0.198285083314405,-0.425107472778311,0.173971204514494,-0.316989813768391,-1.01888571779533,-0.253508048586435,3.10263723082222,0.683360903239571,1.61585449491682,-0.807184063422909,0.835927136869425,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.112315450999128,-0.800403102792874,0.796405707373192,-0.224368070246164,0.542370004867225,-0.251982818587394,-0.221665948387377,-0.17664543576029,0.0116284640737219,-0.110570980572462,0.773566719222166,-0.298767643128817,0.890798910657543,-0.412530315225391,1.37534996337514,-0.869167367955639,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00968657530877259,-0.00884614237723635,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.167072930195122,-0.837429467073409,0,0,0,0,0
"OMN-2005",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.21729682789831,-0.319770359233805,0.241376180379553,-0.425107472778311,0.180381630115073,-0.316735434799629,-1.01873632945149,-0.253508048586435,3.69121292521256,0.879213589096424,2.12395290978234,-0.807184063422909,0.84228738944133,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.870788340898667,1.55364061770689,0.711935492187188,-0.30658385990859,0.910936863009528,-0.448450927707968,-0.180169317334821,-0.830950489958899,-0.74335685722405,-0.224368070246164,0.464298077574502,-0.237299991804361,-0.292319102629265,-0.132182582187076,0.892799710574305,-0.556192639023008,-1.69449323897139,-0.298767643128817,0.983039840004757,-0.412384461823556,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00957700152452376,-0.00868617550147168,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.146396655668317,-0.837429467073409,0,0,0,0,0
"OMN-2006",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.21729682789831,-0.27164068766031,0.241376180379553,-0.425107472778311,0.217886293022482,-0.316485886818901,-0.587101219903347,-0.253508048586435,3.48775783805923,1.0212093169478,2.12721310939323,-0.807184063422909,0.878752339390536,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.85713000154173,1.54837085412635,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.338571593288757,-0.756305047120221,-0.587523673601429,-0.224368070246164,0.336337556857945,-0.28096461880065,-0.449742783345092,-0.376023760727577,-0.521070066060418,0.455064527920815,0.859214681421029,-0.298767643128817,0.982576593388544,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00961928173538393,-0.00874850048147089,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.226531821348476,-0.837429467073409,0,0,0,0,0
"OMN-2007",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.196451048344638,-0.223511016086816,0.345281275281769,-0.425107472778311,0.247229978220712,-0.31623856768038,-0.67066419312462,-0.253508048586435,3.20020277587573,0.924808806209002,2.12318584402785,-0.807184063422909,0.906432496041406,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.653433376193501,1.46690751075349,0.583236254306504,-0.30658385990859,0.942030715559694,-0.278610564776511,-0.347891284555937,-0.857916795464992,-0.609549944655282,-0.224368070246164,0.257825486571112,-0.28096461880065,-0.46701739032116,-0.129781060410338,-0.523544710466865,-0.554217139239006,0.812619470482022,-0.298767643128817,0.978014647753707,-0.343474040730765,1.13476087072076,1.46587113558181,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00955630971374632,-0.00881538413589479,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.127823053127289,-0.837429467073409,0,0,0,0,0
"OMN-2008",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.171897715537016,-0.175381344513322,0.436136099597289,-0.425107472778311,0.31949401605802,-0.31598972787858,-0.714674598795225,-0.253508048586435,3.21134170019964,0.575299555109273,2.12133784234245,-0.807184063422909,0.971667158418872,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.130935572279846,-0.857861625564863,-0.60653635582623,-0.224368070246164,0.25374170015232,-0.28096461880065,-0.570425130353948,-0.112734273550445,0.10849891122715,-0.681519472554811,-1.53154615138845,-0.298767643128817,0.985952988182835,-0.0914302776161561,1.24274148339346,-0.810004723598794,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00962307581768681,-0.00877562186432381,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.0606543646927536,-0.837429467073409,0,0,0,0,0
"OMN-2009",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.155005022565372,-0.127251672939827,0.486571418934675,-0.425107472778311,0.371328557840591,-0.315734404671248,-0.53627039665637,-0.253508048586435,2.4908252299806,0.88048678774513,2.12222147448127,-0.807184063422909,1.01610335421704,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.406021820223588,-0.83304118555911,-1.29852382698149,-0.224368070246164,-0.215616051213076,-0.28096461880065,-0.458813067668625,-0.21901691114359,-0.616988701824779,-0.560256809487015,-1.31040430662395,-0.298767643128817,0.825858673207233,0.203149381558515,1.35512700517718,-0.869167367955639,-1.6933862058578,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00956195918342773,-0.00877557617524049,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.122161282959504,-0.837429467073409,0,0,0,0,0
"OMN-2010",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.155005022565372,-0.079122001366333,0.486571418934675,-0.425107472778311,0.310830740002098,-0.314722219352317,-0.786272239179157,-0.253508048586435,2.69098758672182,0.574803382770005,2.11907886668602,-0.807184063422909,0.964055187509541,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,-0.835709651487158,-1.90377278413226,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.186673239386933,-0.851388208637852,-0.650472538529076,-0.224368070246164,-0.274540766179962,-0.28096461880065,-0.45072978187713,-0.207107325501062,1.30298797900566,-0.722831863794351,-1.8670225761249,-0.298767643128817,-1.36944510477319,-0.355133075006705,1.37121428897894,-0.869167367955639,-1.70035405934749,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00888113663934676,-0.00854379937016902,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.00983979170314846,-0.837429467073409,0,0,0,0,0
"OMN-2011",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.155005022565372,-0.0309923297928387,0.486571418934675,-0.425107472778311,0.220327632171184,-0.312938289184787,-0.717935692974791,-0.253508048586435,3.45420901954197,0.618140289393858,2.1158872959038,-0.807184063422909,0.881083054770161,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,-0.835709651487158,0.712637911258589,-0.30658385990859,-1.38100971823122,-0.448450927707968,-0.193198746200159,-0.856461293988837,-1.46229785393531,-0.224368070246164,-0.0105996476007909,-0.28096461880065,-0.528588276111719,-0.17036026555177,-0.880682456468572,-0.655291021344028,0.520989493474122,-0.298767643128817,0.928699500175147,1.01500877958284,-0.0803521616724141,0.437975101738167,0.662309616715781,-0.217109412575124,1.16808489430149,-0.28587370282009,-0.00927405809311412,-0.00877484535495834,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.0155090872364935,-0.837429467073409,0,0,0,0,0
"OMN-2012",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.134797629664699,0.0171373417806556,0.538156734321345,-0.425107472778311,0.206349097159986,-0.311133755951245,-0.804765868362607,-0.253508048586435,3.17498239632171,0.649809668107297,2.11355244749904,-0.807184063422909,0.867668028409501,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.094582247188971,1.09285519086361,0.712637911258589,-0.30658385990859,0.469966418769677,-0.448450927707968,-0.179574020854087,-0.856461237640094,-1.49193405219763,-0.224368070246164,0.00683554228775339,-0.28096461880065,-0.79171364075962,-0.350361802275116,0.732624254188338,-0.705768175537765,-1.61482258425087,-0.298767643128817,-1.13761123887841,-0.305747554753804,1.37534996337514,1.57553004405953,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00663874286032398,-0.00794287786806954,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.0134064152507168,-0.837429467073409,0,0,0,0,0
"OMN-2013",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0971819238034218,0.0652670133541499,0.616690910696838,-0.425107472778311,0.178675306177902,-0.309590579170319,-0.890297203921373,-0.253508048586435,3.02404639882801,0.653512187520668,2.10741513558385,-0.807184063422909,0.840598145630652,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.211881103885507,1.26506531214873,0.712637911258589,-0.30658385990859,0.633577213977497,-0.448450927707968,-0.184409253313296,-0.856693853101781,-0.489509388324764,-0.224368070246164,-0.14840573484259,-0.28096461880065,-0.740399929718908,-0.366234590744184,0.710133453136943,-0.711217767256226,-1.6164470312709,-0.298767643128817,-1.22842540829574,-0.334410955469603,0.00993174942134144,0.555489399268774,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00817414247508307,-0.00766740022840415,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.0472827972437868,-0.837429467073409,0,0,0,0,0
"OMN-2014",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0480752581881774,0.113396684927644,0.697023435084031,-0.425107472778311,0.140459784589122,-0.308533322928938,-1.01700460765005,-0.253508048586435,2.60435529222337,0.585699140361697,2.10778703409994,-0.807184063422909,0.802041928579047,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.957945775467517,-0.835658944052046,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450833824613,-0.269812841383544,-0.856746971732141,-0.279071531213819,-0.224368070246164,0.0240973864216314,-0.28096461880065,-0.716959232883169,-0.315531380622531,0.709218922173098,-0.702193696560169,-1.60991669020711,-0.298767643128817,-1.12780463021126,-0.21145119565305,1.37534996337514,1.57553004405953,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00835663211325516,-0.00789655780564691,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.344109992569273,-0.837429467073409,0,0,0,0,0
"OMN-2015",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0480752581881774,0.161526356501139,0.697023435084031,-0.425107472778311,0.145045067356569,-0.30753139248006,-0.970526155293108,-0.253508048586435,1.35697674388725,0.440778116104984,2.10665013286298,-0.807184063422909,0.80674284437978,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.875463943925748,-0.000247971180656446,-0.746842658489277,-0.30658385990859,-0.470063026522413,-0.286195394993427,-0.338211984515285,-0.856631256306025,-0.679668228072064,-0.224368070246164,0.343259902237777,-0.28096461880065,-0.488296306860552,-0.303123011731549,-0.428866091957644,-0.719048505756171,0.815343592210374,-0.298767643128817,-0.529492498216405,-0.344352462123653,1.375107803195,-0.869167367955639,-1.70203442231391,-0.217109412575124,1.2241093719283,-0.28587370282009,-0.00833566340820658,-0.00799584767738135,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,0.320746970505087,-0.837429467073409,0,0,0,0,0
"OMN-2016",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0480752581881774,0.209656028074633,0.697023435084031,-0.425107472778311,0.146279365970853,-0.306398888110297,-1.13395288858268,-0.253508048586435,1.10425223337693,0.286951212583202,2.19079010281985,-0.807184063422909,0.8080047153236,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,-0.835709651487158,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.285963619046691,-0.851615733624715,-0.593747313693415,-0.224368070246164,0.308055371175652,-0.28096461880065,-0.364509345419305,-0.307061777593522,-0.725926414787587,-0.717792914116056,0.456591932442996,-0.298544639877752,-0.695600931536738,-0.345332295760372,1.37534996337514,1.57553004405953,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00825750831444904,-0.00756800259306683,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.499935955974792,-0.837429467073409,0,0,0,0,0
"OMN-2017",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0451288582512627,0.257785699648127,0.7012673466506,-0.416035286610826,0.116502075553872,-0.30560954858369,-1.03919296717315,-0.253508048586435,1.39952061030201,0.38291185208858,2.18891054624459,-0.807184063422909,0.77713502970174,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-1.14802872899734,-0.204242831517519,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448257860436525,-0.365196165342703,-0.848680229342479,-0.656997171650449,-0.224368070246164,0.257920056446981,-0.28096461880065,-0.429108094293903,-0.331694035179752,-0.468741314871208,-0.54166347369521,0.850384202668217,-0.298767643128817,-1.11882486236788,-0.37072449338121,1.14358947894092,1.47008546522804,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00509790802636037,-0.00587246139900021,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.36381574761579,-0.837429467073409,0,0,0,0,0
