Code,Year,Electricity from solar (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh),Electricity from gas (TWh),Electricity from coal (TWh),Entity,Electricity generation (TWh),AR6_R10,ISO,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Country Code,Coal_Current_MW,Coal_AnnualMtCO2,Coal_start_year,Coal_Peak_MW,Coal_Ret_MW,Coal_EarlyRet_MW,Coal_Tran_MW,Coal_duration_year,Coal_Share_Ret,Coal_Share_EarlyRet,Coal_Share_Tran,Coal_Share_PhasedOut,Coal_logCurrent_MW,Gas_Current_MW,Gas_start_year,Gas_duration_year,Gas_Peak_MW,Gas_Ret_MW,Gas_EarlyRet_MW,Gas_Share_Ret,Gas_Share_EarlyRet,Gas_Share_PhasedOut,Gas_logCurrent_MW,Wind_MW,Solar_MW,Gas_Growth_MW,Gas_FuelSwitch,Gas_Substitution,Wind_Growth_MW,Wind_FuelSwitch,Wind_Substitution,Solar_Growth_MW,Solar_FuelSwitch,Solar_Substitution,Coal_Phaseout_MW,Coal_Gen_Decline_TWh,Coal_Gen_Decline_Perc,year_since_peak_coal_gen,year_since_peak_coal_cap,Gas_Gen_Decline_TWh,Gas_Gen_Decline_Perc,year_since_peak_gas_gen,rate_coal_gen_tot,rate_coal_cap_tot,rate_coal_gen_5y,rate_coal_share_5y,rate_coal_cap_5y
BGR,2015,1.38,1.45,15.38,1.86,22.53,Bulgaria,48.7,R10EUROPE,BGR,0.028336755646817244,0.0297741273100616,0.3158110882956879,0.038193018480492814,0.4626283367556468,BGR,5096.0,30.7,1951.0,6356.0,120.0,0.0,1260.0,64.0,1.887979861548144,0.0,19.823788546255507,19.8237885462555,8.536211197252,1200.0,1962.0,53.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,208.0,93.0,1.4631843926998112,0.0738095238095238,608.0,9.565764631843928,0.4825396825396827,208.0,3.2724984266834483,0.1650793650793651,101022.02643171804,5.0,18.162005085361425,4.0,3.0,1.3499999999999999,42.05607476635513,20.0,4.540501271340356,6.6079295154185,-1.1115147112241197,-0.3020404727055803,3.137193203272497
BGR,2016,1.39,1.42,15.78,2.05,19.37,Bulgaria,44.56,R10EUROPE,BGR,0.031193895870736083,0.03186714542190305,0.35412926391382404,0.04600538599640933,0.4346947935368043,BGR,5096.0,30.7,1951.0,6356.0,120.0,0.0,1260.0,65.0,1.887979861548144,0.0,19.823788546255507,19.8237885462555,8.536211197252,1200.0,1962.0,54.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,208.0,93.0,1.4631843926998112,0.0738095238095238,608.0,9.565764631843928,0.4825396825396827,208.0,3.2724984266834483,0.1650793650793651,101022.02643171804,8.16,29.64039229930984,5.0,4.0,1.1600000000000001,36.137071651090345,21.0,5.928078459861968,4.955947136563875,1.9251725390483103,1.0646379962272456,2.4764002517306465
BGR,2017,1.4,1.5,15.55,1.93,20.92,Bulgaria,44.93,R10EUROPE,BGR,0.031159581571333184,0.03338526596928556,0.3460939238815936,0.042955708880480746,0.46561317605163594,BGR,5149.0,31.0,1951.0,6356.0,120.0,0.0,1260.0,66.0,1.887979861548144,0.0,19.823788546255507,18.989930774071738,8.546557800046141,1200.0,1962.0,55.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,208.0,93.0,1.4631843926998112,0.0770505385252692,608.0,9.565764631843928,0.5037282518641262,208.0,3.2724984266834483,0.1723280861640431,97779.15355569536,6.609999999999999,24.0101707228478,6.0,5.0,1.28,39.875389408099686,22.0,4.001695120474634,3.7979861548143474,3.8721394841990566,1.3986854565741225,-0.16677155443675246
BGR,2018,1.34,1.32,16.13,2.02,18.66,Bulgaria,46.54,R10EUROPE,BGR,0.028792436613665665,0.02836269875376021,0.3465835840137516,0.04340352385045122,0.400945423291792,BGR,5149.0,31.0,1951.0,6356.0,120.0,0.0,1260.0,67.0,1.887979861548144,0.0,19.823788546255507,18.989930774071738,8.546557800046141,1200.0,1962.0,56.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,208.0,93.0,1.4631843926998112,0.0770505385252692,608.0,9.565764631843928,0.5037282518641262,208.0,3.2724984266834483,0.1723280861640431,97779.15355569536,8.870000000000001,32.21939702143117,7.0,6.0,1.19,37.07165109034268,23.0,4.602771003061596,3.1649884623452897,4.257173992008719,1.975845149701775,-0.16677155443675246
BGR,2019,1.42,1.32,16.56,2.15,17.2,Bulgaria,43.8,R10EUROPE,BGR,0.032420091324200914,0.030136986301369868,0.3780821917808219,0.049086757990867584,0.3926940639269407,BGR,5149.0,31.0,1951.0,6356.0,120.0,0.0,1260.0,68.0,1.887979861548144,0.0,19.823788546255507,18.989930774071738,8.546557800046141,1200.0,1962.0,57.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,234.0,93.0,1.4631843926998112,0.0770505385252692,608.0,9.565764631843928,0.5037282518641262,234.0,3.68156073001888,0.1938690969345485,97779.15355569536,10.330000000000002,37.52270250635671,8.0,7.0,1.06,33.02180685358256,24.0,4.6903378132945885,2.7128472534388197,2.7824191790773716,2.0860478762124224,0.0
BGR,2020,1.47,1.48,16.63,2.29,13.51,Bulgaria,40.22,R10EUROPE,BGR,0.03654898060666335,0.03679761312779711,0.41347588264545,0.05693684733963203,0.33590253605171555,BGR,5149.0,31.0,1951.0,6356.0,120.0,0.0,1260.0,69.0,1.887979861548144,0.0,19.823788546255507,18.989930774071738,8.546557800046141,1200.0,1962.0,58.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,234.0,93.0,1.4631843926998112,0.0770505385252692,608.0,9.565764631843928,0.5037282518641262,234.0,3.68156073001888,0.1938690969345485,97779.15355569536,14.020000000000001,50.926262259353436,9.0,8.0,0.9199999999999999,28.66043613707165,25.0,5.658473584372604,2.373741346758967,-1.9832909553214684,-0.4389800276398426,0.0
BGR,2021,1.47,1.43,16.49,3.05,17.09,Bulgaria,47.3,R10EUROPE,BGR,0.031078224101479916,0.030232558139534883,0.3486257928118393,0.06448202959830866,0.3613107822410148,BGR,5149.0,31.0,1951.0,6356.0,120.0,0.0,1260.0,70.0,1.887979861548144,0.0,19.823788546255507,18.989930774071738,8.546557800046141,1200.0,1962.0,59.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,291.0,93.0,1.4631843926998112,0.0770505385252692,608.0,9.565764631843928,0.5037282518641262,291.0,4.578351164254248,0.2410936205468103,97779.15355569536,10.440000000000001,37.92226661823466,10.0,9.0,0.16000000000000014,4.984423676012466,26.0,3.7922266618234657,2.109992308230193,,,
BGR,2022,1.72,1.43,16.46,2.91,21.39,Bulgaria,50.58,R10EUROPE,BGR,0.034005535784895215,0.02827204428627916,0.32542506919731123,0.05753262158956109,0.42289442467378413,BGR,5149.0,31.0,1951.0,6356.0,120.0,0.0,1260.0,71.0,1.887979861548144,0.0,19.823788546255507,18.989930774071738,8.546557800046141,1200.0,1962.0,60.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,608.0,384.0,93.0,1.4631843926998112,0.0770505385252692,608.0,9.565764631843928,0.5037282518641262,384.0,6.041535556954059,0.3181441590720796,97779.15355569536,6.140000000000001,22.30294224482383,11.0,10.0,0.2999999999999998,9.34579439252336,27.0,2.0275402040748935,1.8989930774071737,,,
CAN,1990,0.0,0.001919192,72.46,9.654,82.22,Canada,480.59323,R10NORTH_AM,CAN,0.0,3.993381263402316e-06,0.150771994853111,0.02008767372773853,0.17108022932407932,CAN,17061.2,92.9,1956.0,17061.2,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,9.744562158548485,2759.0,1959.0,31.0,2759.0,0.0,0.0,0.0,0.0,0.0,7.922623574217286,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,
CAN,1991,0.0,0.001919192,84.33895,8.622,88.485,Canada,506.99487,R10NORTH_AM,CAN,0.0,3.7854268624059253e-06,0.16635069700014912,0.017006089233210585,0.1745283931571142,CAN,17219.2,93.8,1956.0,17219.2,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,9.7537803192951,2891.0,1959.0,32.0,2891.0,0.0,0.0,0.0,0.0,0.0,7.969357742016346,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,
CAN,1992,0.002052632,0.059,80.0221,13.122,90.03,Canada,518.62683,R10NORTH_AM,CAN,3.957820693541828e-06,0.00011376195095807132,0.15429610535189625,0.025301429160539186,0.17359302448737562,CAN,17519.2,95.5,1956.0,17519.2,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.77105270134738,3171.0,1959.0,33.0,3171.0,0.0,0.0,0.0,0.0,0.0,8.061802274538348,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.2880639560667758,0.0
CAN,1993,0.002052632,0.059,93.28421,15.299,82.384,Canada,530.2322,R10NORTH_AM,CAN,3.871194544578771e-06,0.00011127200498196826,0.1759308657603216,0.028853396681680212,0.1553734382785504,CAN,18174.2,98.8,1956.0,18174.2,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,9.807758284926775,3607.0,1959.0,34.0,3607.0,0.0,0.0,0.0,0.0,0.0,8.19063168090354,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.20649833208596147,0.0
CAN,1994,0.002052632,0.059,107.08421,15.437,86.651,Canada,553.0549,R10NORTH_AM,CAN,3.711443475141437e-06,0.00010668018672287326,0.19362311047239614,0.027912238007474485,0.15667703152074053,CAN,18604.2,101.1,1956.0,18604.2,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,9.831142640662463,3763.0,1959.0,35.0,3763.0,0.0,0.0,0.0,0.0,0.0,8.232971790593437,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.33618192196770813,0.0
CAN,1995,0.003842105,0.059,97.16421,19.975483,91.60398,Canada,557.8687,R10NORTH_AM,CAN,6.887113401415064e-06,0.00010575965276417193,0.1741703917068658,0.035806782133502024,0.1642034765528161,CAN,18604.2,101.1,1956.0,18604.2,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,9.831142640662463,3763.0,1959.0,36.0,3763.0,0.0,0.0,0.0,0.0,0.0,8.232971790593437,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.27952734966740833,0.0
CAN,1996,0.005894737,0.062,92.12211,18.621506,89.62108,Canada,571.6216,R10NORTH_AM,CAN,1.0312306252947754e-05,0.00010846336107662832,0.16115925290436894,0.03257663111400969,0.15678392838899022,CAN,18604.2,101.1,1956.0,18604.2,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,9.831142640662463,3970.0,1959.0,37.0,3970.0,0.0,0.0,0.0,0.0,0.0,8.286521373681236,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.6385335757833532,0.0
CAN,1997,0.006947368,0.062,81.954735,22.826344,96.92591,Canada,572.34143,R10NORTH_AM,CAN,1.2138502711572007e-05,0.00010832694743066216,0.1431920366135298,0.039882389782616295,0.16934980576192082,CAN,18604.2,101.1,1956.0,18604.2,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,9.831142640662463,4200.0,1959.0,38.0,4200.0,0.0,0.0,0.0,0.0,0.0,8.34283980427146,44.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.3916420279349503,0.0
CAN,1998,0.010105263,0.062,70.99263,26.423763,105.99365,Canada,561.99133,R10NORTH_AM,CAN,1.7981172414172297e-05,0.00011032198663990067,0.12632335449018406,0.04701809723648229,0.1886037103099082,CAN,18604.2,101.1,1956.0,18604.2,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,9.831142640662463,4350.0,1959.0,39.0,4350.0,0.0,0.0,0.0,0.0,0.0,8.37793112408273,44.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.5762958722460276,0.06450156416292999
CAN,1999,0.013263158,0.162,72.98,27.874624,106.186455,Canada,577.7736,R10NORTH_AM,CAN,2.2955631756106545e-05,0.00028038664279572483,0.1263124517977284,0.04824489038613049,0.18378557794956363,CAN,18604.2,101.1,1956.0,18604.2,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,9.831142640662463,5124.0,1959.0,40.0,5124.0,0.0,0.0,0.0,0.0,0.0,8.541690663016626,143.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.7636663309220746,-0.2833569780404066,0.06450156416292999
CAN,2000,0.02,0.26,69.16,33.66,109.21,Canada,588.42,R10NORTH_AM,CAN,3.3989327351211726e-05,0.0004418612555657524,0.11753509398049013,0.05720403793208932,0.1855987220012916,CAN,18544.2,100.7,1956.0,18604.2,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.3225078208146499,9.827912350680991,5124.0,1959.0,41.0,5124.0,0.0,0.0,0.0,0.0,0.0,8.541690663016626,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5980.649530751031,0.0,0.0,0.0,1.0,,0.0,,,0.3225078208146499,0.9449684094863102,0.20829087600447602,0.06450156416292999
CAN,2001,0.02,0.34,72.86,39.77,105.04,Canada,572.37,R10NORTH_AM,CAN,3.494243234271538e-05,0.0005940213498261614,0.12729528102451212,0.06948302671348953,0.18351765466394115,CAN,18544.2,100.7,1956.0,18604.2,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.3225078208146499,9.827912350680991,6798.0,1959.0,42.0,6798.0,0.0,0.0,0.0,0.0,0.0,8.824383730256061,249.0,0.0,1674.0,8.997968200728867,27.90000000000042,106.0,0.5697638167725567,1.7666666666666933,0.0,0.0,0.0,5980.649530751031,4.1699999999999875,3.8183316546103727,1.0,2.0,,0.0,,3.8183316546103727,0.16125391040732495,1.1665598388425953,0.0822945982309381,0.06450156416292999
CAN,2002,0.02,0.41,71.75,36.49,104.05,Canada,583.93,R10NORTH_AM,CAN,3.425068073227956e-05,0.0007021389550117309,0.1228743171270529,0.06249036699604406,0.1781891665096844,CAN,18544.2,100.7,1956.0,18604.2,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.3225078208146499,9.827912350680991,7243.0,1959.0,43.0,7243.0,0.0,0.0,0.0,0.0,0.0,8.887790764195326,249.0,0.0,2119.0,11.389901205104223,35.3166666666672,106.0,0.5697638167725567,1.7666666666666933,0.0,0.0,0.0,5980.649530751031,5.159999999999997,4.724842047431551,2.0,3.0,,0.0,,2.3624210237157754,0.10750260693821663,2.93562860543906,0.5121667444162092,0.0
CAN,2003,0.02,0.83,71.15,36.35,102.84,Canada,572.38,R10NORTH_AM,CAN,3.4941821866592126e-05,0.0014500856074635732,0.12430553129040149,0.06350676124253118,0.17967084803801672,CAN,18544.2,100.7,1956.0,18604.2,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.3225078208146499,9.827912350680991,9098.0,1959.0,44.0,9098.0,0.0,0.0,0.0,0.0,0.0,9.115809888129949,249.0,0.0,3974.0,21.360767998623967,66.23333333333433,106.0,0.5697638167725567,1.7666666666666933,0.0,0.0,0.0,5980.649530751031,6.36999999999999,5.832799194212976,3.0,4.0,,0.0,,1.944266398070992,0.08062695520366248,1.074993132497025,0.3999522490491003,2.3564571440857462
CAN,2004,0.01,0.95,85.87,37.72,93.18,Canada,582.41,R10NORTH_AM,CAN,1.7170034855170758e-05,0.0016311533112412218,0.1474390893013513,0.06476537147370409,0.15999038478048114,CAN,18544.2,100.7,1956.0,18604.2,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.3225078208146499,9.827912350680991,10324.0,1959.0,45.0,10324.0,0.0,0.0,0.0,0.0,0.0,9.242226560838503,401.0,0.0,5200.0,27.950677803936745,86.66666666666796,258.0,1.3867836295030154,4.300000000000065,0.0,0.0,0.0,5980.649530751031,16.029999999999987,14.6781430271953,4.0,5.0,,0.0,,3.669535756798825,0.06450156416292999,2.34044501419284,0.48361526580275266,2.3564571440857462
CAN,2005,0.02,1.57,86.83,35.56,99.17,Canada,606.47,R10NORTH_AM,CAN,3.2977723547743495e-05,0.0025887512984978647,0.1431727867825284,0.058634392467887944,0.16352004221148614,CAN,16352.2,88.4,1956.0,18604.2,2400.0,0.0,0.0,49.0,12.900312832586188,0.0,0.0,12.104793541243382,9.7021177238484,10324.0,1959.0,46.0,10324.0,0.0,0.0,0.0,0.0,0.0,9.242226560838503,486.0,0.0,5200.0,27.950677803936745,2.30905861456483,343.0,1.843669708990443,0.1523090586145647,0.0,0.0,0.0,197940.00494512005,10.039999999999992,9.193297317095498,5.0,6.0,,0.0,,1.8386594634190996,2.0174655902072303,0.8241003571101547,0.38477705994952816,2.3564571440857462
CAN,2006,0.02,2.47,92.44,38.46,91.27,Canada,592.63,R10NORTH_AM,CAN,3.374786966572735e-05,0.0041678619037173285,0.1559826535949918,0.06489715336719369,0.15400840321954676,CAN,16352.2,88.4,1956.0,18604.2,2400.0,0.0,0.0,50.0,12.900312832586188,0.0,0.0,12.104793541243382,9.7021177238484,10991.0,1959.0,47.0,10991.0,0.0,0.0,0.0,0.0,0.0,9.3048320350689,1381.0,0.0,5867.0,31.53588974532632,2.605239786856126,1238.0,6.65441136947571,0.5497335701598576,0.0,0.0,0.0,197940.00494512005,17.939999999999998,16.42706711839575,6.0,7.0,,0.0,,2.7378445197326253,1.729256220177626,-0.27470011903671826,0.11998204991318152,2.3564571440857462
CAN,2007,0.03,3.01,88.19,39.73,98.34,Canada,612.97,R10NORTH_AM,CAN,4.8942036314990945e-05,0.004910517643604091,0.14387327275396838,0.064815570093153,0.16043199504054032,CAN,16352.2,88.4,1956.0,18604.2,2400.0,0.0,0.0,51.0,12.900312832586188,0.0,0.0,12.104793541243382,9.7021177238484,10991.0,1959.0,48.0,10991.0,0.0,0.0,0.0,0.0,0.0,9.3048320350689,1742.0,0.0,5867.0,31.53588974532632,2.605239786856126,1599.0,8.594833424710549,0.7100355239786852,0.0,0.0,0.0,197940.00494512005,10.86999999999999,9.95330097976375,7.0,8.0,,0.0,,1.4219001399662499,1.5130991926554227,3.783536306199065,0.6319857080409907,0.0
CAN,2008,0.04,3.79,88.3,37.23,94.68,Canada,614.84,R10NORTH_AM,CAN,6.505757595471992e-05,0.0061642053217097125,0.14361459892004422,0.06055233881985556,0.15399128228482206,CAN,16352.2,88.4,1956.0,18604.2,2400.0,0.0,0.0,52.0,12.900312832586188,0.0,0.0,12.104793541243382,9.7021177238484,12029.0,1959.0,49.0,12029.0,0.0,0.0,0.0,0.0,0.0,9.395075679994072,2085.0,0.0,6905.0,37.11527504541985,3.066163410301952,1942.0,10.438503133700992,0.86234458259325,0.0,0.0,0.0,197940.00494512005,14.529999999999987,13.30464243201171,8.0,9.0,,0.0,,1.6630803040014637,1.3449770601381534,2.640783811006318,0.43845756973623135,2.49298545489728
CAN,2009,0.1,6.64,85.13,41.95,78.51,Canada,595.13,R10NORTH_AM,CAN,0.0001680305143414044,0.011157226152269252,0.14304437685883756,0.07048880076621915,0.1319207568094366,CAN,16352.2,88.4,1956.0,18604.2,2400.0,0.0,0.0,53.0,12.900312832586188,0.0,0.0,12.104793541243382,9.7021177238484,14433.0,1959.0,50.0,14433.0,0.0,0.0,0.0,0.0,0.0,9.577272530367564,3102.0,20.0,9309.0,50.03708839939368,4.133658969804616,2959.0,15.90501069650939,1.3139431616341022,20.0,0.1075026069382182,0.0088809946714031,197940.00494512005,30.69999999999999,28.110978848090824,9.0,10.0,,0.0,,3.123442094232314,1.2104793541243382,5.083783536306201,0.9003689782219323,3.0143730985476394
CAN,2010,0.25,8.64,85.53,46.92,76.85,Canada,581.82,R10NORTH_AM,CAN,0.0004296861572307586,0.014849953593895019,0.14700422811178715,0.08064349798906878,0.1320855247327352,CAN,14033.2,76.3,1956.0,18604.2,2997.0,0.0,0.0,54.0,16.109265649692002,0.0,0.0,24.56972081572978,9.549181229769578,15381.0,1959.0,51.0,15381.0,0.0,0.0,0.0,0.0,0.0,9.64088826045181,3660.0,150.0,10257.0,55.13271196826523,2.243929118354846,3517.0,18.90433343008568,0.7694158827390067,150.0,0.8062695520366367,0.0328155764602931,344791.8061512992,32.36,29.630986173427342,10.0,11.0,,0.0,,2.9630986173427343,2.233610983248162,5.988462595000459,1.0552286541730937,3.2616290945055417
CAN,2011,0.57,10.09,88.29,55.24,70.58,Canada,611.54,R10NORTH_AM,CAN,0.0009320731268600582,0.016499329561435065,0.14437322170258693,0.09032933250482389,0.1154135461294437,CAN,13548.2,73.5,1956.0,18604.2,2997.0,0.0,0.0,55.0,16.109265649692002,0.0,0.0,27.17665903398158,9.514008976155242,15431.0,1959.0,52.0,15431.0,0.0,0.0,0.0,0.0,0.0,9.644133752071204,4950.0,205.0,10307.0,55.40146848561077,2.0385680379746827,4807.0,25.83825157760076,0.9507515822784808,205.0,1.101901721116737,0.0405458860759493,368194.8119241893,38.629999999999995,35.37221866129475,11.0,12.0,,0.0,,3.2156562419358865,2.2647215861651318,2.833073894332023,0.6614029209879418,6.579159544618956
CAN,2012,0.87,11.2,89.49,56.52,61.98,Canada,612.27,R10NORTH_AM,CAN,0.001420941741388603,0.0182925833374165,0.14616100739869664,0.09231221519917684,0.10122984957616737,CAN,13318.2,72.2,1956.0,18604.2,3227.0,230.0,0.0,56.0,17.345545629481514,1.23627997978951,0.0,28.41293901377109,9.49688679982767,15887.0,1959.0,53.0,15887.0,0.0,0.0,0.0,0.0,0.0,9.673256443720025,5852.0,278.0,10763.0,57.85252792380216,2.0361331819901625,5709.0,30.6866191505144,1.0800227014755956,278.0,1.4942862364412337,0.0525917517972001,378409.2043732062,47.23,43.246955407014006,12.0,13.0,,0.0,,3.6039129505845007,2.185610693367007,2.911821261789213,0.7253150160274655,4.37858118059363
CAN,2013,1.48,17.78,97.58,53.88,63.04,Canada,637.73,R10NORTH_AM,CAN,0.0023207313439856992,0.027880137362206577,0.1530114625311652,0.08448716541483073,0.09885061076003951,CAN,10232.2,56.6,1956.0,18604.2,9211.0,230.0,0.0,57.0,49.51032562539641,1.23627997978951,0.0,45.00059126433816,9.233294889588366,16173.0,1959.0,54.0,16173.0,0.0,0.0,0.0,0.0,0.0,9.69109846411978,7448.0,318.0,11049.0,59.38981520301867,1.3197563306258957,7305.0,39.265327184184216,0.8725513616817963,318.0,1.7092914503176702,0.0379837553750597,460455.04993496096,46.169999999999995,42.27634831975094,13.0,14.0,,0.0,,3.252026793826995,3.214327947452726,2.39172236974636,0.5078170529590126,3.857193536943271
CAN,2014,2.1,22.32,101.21,57.53,60.95,Canada,636.09,R10NORTH_AM,CAN,0.003301419610432486,0.035089374145168134,0.15911270417708184,0.09044317628008615,0.09581977393136192,CAN,9960.2,54.3,1956.0,18604.2,9655.0,230.0,0.0,58.0,51.89688349942486,1.23627997978951,0.0,46.46262671869793,9.206352430698322,16173.0,1959.0,55.0,16173.0,0.0,0.0,0.0,0.0,0.0,9.69109846411978,9243.0,318.0,11049.0,59.38981520301867,1.2782276723739008,9100.0,48.913686156889305,1.0527533549282737,318.0,1.7092914503176702,0.0367885238315594,462777.0546435752,48.25999999999999,44.19009248237341,14.0,15.0,,0.0,,3.156435177312386,3.0975084479131954,0.6757622928303263,0.21681880023194433,3.6099375409853685
CAN,2015,2.87,26.7,96.05,63.51,57.52,Canada,638.95,R10NORTH_AM,CAN,0.004491744267939588,0.041787307301040764,0.15032475154550431,0.09939744893966664,0.09002269348149307,CAN,9960.2,54.3,1956.0,18604.2,9655.0,230.0,0.0,59.0,51.89688349942486,1.23627997978951,0.0,46.46262671869793,9.206352430698322,17407.0,1959.0,56.0,17407.0,0.0,0.0,0.0,0.0,0.0,9.764627703152708,10702.0,543.0,12283.0,66.02272605110674,1.420985654789449,10559.0,56.75600133303232,1.2215409532623782,543.0,2.918695778372625,0.0628181397501156,462777.0546435752,51.68999999999999,47.33083051002655,15.0,16.0,,0.0,,3.155388700668437,2.903914169918621,1.3551872539144767,0.25093807218853653,0.29240709087195427
CAN,2016,3.99,30.62,95.69,59.59,58.29,Canada,644.88,R10NORTH_AM,CAN,0.006187197618161519,0.04748170202208163,0.14838419550924203,0.09240478848778068,0.09038890956457016,CAN,9960.2,54.3,1956.0,18604.2,9655.0,230.0,0.0,60.0,51.89688349942486,1.23627997978951,0.0,46.46262671869793,9.206352430698322,17507.0,1959.0,57.0,17507.0,0.0,0.0,0.0,0.0,0.0,9.770356079932933,11364.0,643.0,12383.0,66.56023908579782,1.432554372975474,11221.0,60.31433762268736,1.2981258676538636,643.0,3.4562088130637165,0.0743868579361406,462777.0546435752,50.919999999999995,46.62576687116564,16.0,17.0,,0.0,,2.9141104294478524,2.7330956893351726,2.6004944602142643,0.44601538144061786,0.7148923361391496
CAN,2017,3.54,31.2,95.57,54.44,55.64,Canada,644.7,R10NORTH_AM,CAN,0.00549092601209865,0.04839460214053048,0.1482394912362339,0.08444237629905381,0.08630370715061268,CAN,9960.2,54.3,1956.0,18604.2,9655.0,230.0,0.0,61.0,51.89688349942486,1.23627997978951,0.0,46.46262671869793,9.206352430698322,17807.0,1959.0,58.0,17807.0,0.0,0.0,0.0,0.0,0.0,9.787346917401315,11683.0,643.0,12683.0,68.1727781898711,1.467260527533549,11540.0,62.02900420335193,1.3350300786672833,643.0,3.4562088130637165,0.0743868579361406,462777.0546435752,53.56999999999999,49.05228458932332,17.0,18.0,,0.0,,2.885428505254313,2.581257039927663,2.4961084149803128,0.4025050863453663,0.8750712204770948
CAN,2018,3.76,32.85,95.03,62.17,46.75,Canada,635.89,R10NORTH_AM,CAN,0.005912972369434965,0.05165987828083474,0.14944408624133104,0.09776848197015207,0.07351900485933102,CAN,9295.2,50.3,1956.0,18604.2,9655.0,230.0,105.0,62.0,51.89688349942486,1.23627997978951,0.5643886864256458,50.03708839939368,9.137253416868653,17807.0,1959.0,59.0,17807.0,0.0,0.0,0.0,0.0,0.0,9.787346917401315,12246.0,643.0,12683.0,68.1727781898711,1.3624449457514234,12103.0,65.05520258866278,1.3001396498012676,643.0,3.4562088130637165,0.0690729401654313,465104.7440900442,62.459999999999994,57.19256478344473,18.0,19.0,,0.0,,3.177364710191374,2.6335309683891412,4.395201904587492,0.7088806140577153,1.2835811268423256
CAN,2019,4.04,32.33,95.47,63.77,43.89,Canada,627.92,R10NORTH_AM,CAN,0.006433940629379539,0.05148745063065359,0.1520416613581348,0.10155752325136962,0.06989743916422475,CAN,9146.2,49.4,1956.0,18604.2,9655.0,230.0,105.0,63.0,51.89688349942486,1.23627997978951,0.5643886864256458,50.83798282108341,9.121093771461965,18160.0,1959.0,60.0,18160.0,0.0,0.0,0.0,0.0,0.0,9.806976652155283,12843.0,741.0,13036.0,70.07019920233066,1.3783040812010996,12700.0,68.26415540576859,1.3427786001268769,741.0,3.9829715870609865,0.0783463734404736,464974.3584781931,65.32,59.811372584928115,19.0,20.0,,0.0,,3.1479669781541113,2.5418991410541705,3.4484021609742683,0.5499418640762364,5.182055664849872
