Region,year,Model,Scenario,Category,growth_rate
R10NORTH_AM,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.0034065515449621664
R10NORTH_AM,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.00490507855328115
R10NORTH_AM,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.006398067050459311
R10NORTH_AM,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.005123033565313406
R10NORTH_AM,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.003857936113953686
R10NORTH_AM,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.002602635201839565
R10NORTH_AM,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.0013569941625397597
R10NORTH_AM,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.00012087908296809502
R10NORTH_AM,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.008988396570130064
R10NORTH_AM,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.018443131148564773
R10NORTH_AM,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.028274420016441093
R10NORTH_AM,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.03851794129236985
R10NORTH_AM,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.049214923610611194
R10NORTH_AM,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.05803081318269798
R10NORTH_AM,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.06810629188783268
R10NORTH_AM,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.07974967592229754
R10NORTH_AM,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.09338626261421334
R10NORTH_AM,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.10962406246312884
R10CHINA+,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.031943454717536346
R10CHINA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.05151578976011173
R10CHINA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.0686059983396008
R10CHINA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.08370285118865417
R10CHINA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.09716619285024675
R10CHINA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.10926870322909021
R10CHINA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.09669182404491039
R10CHINA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.08638134838791034
R10CHINA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.07776669085703136
R10CHINA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.07045605600617821
R10CHINA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.06417090189600971
R10CHINA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.058411458138668326
R10CHINA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.05328084896482532
R10CHINA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.048680175036757145
R10CHINA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.04453045161091973
R10CHINA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.04076779432561328
R10CHINA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.03615410487877324
R10CHINA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.03184171182411499
R10CHINA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.027801215940111312
R10CHINA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.024007007665370228
R10CHINA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.02043666473134076
R10CHINA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.01537186915125388
R10CHINA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.010417090246278349
R10CHINA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.005567404079488414
R10CHINA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.0008181965999631835
R10CHINA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.0038348615668735153
R10EUROPE,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.008992401677159867
R10EUROPE,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.023868230938464574
R10EUROPE,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.03768047419442633
R10EUROPE,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.05056616528319835
R10EUROPE,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.06263692498571127
R10EUROPE,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.07398496866730997
R10EUROPE,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.06345542647862557
R10EUROPE,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.054125670259845826
R10EUROPE,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.04579430164748999
R10EUROPE,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.03830380189173166
R10EUROPE,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.031528968073727404
R10EUROPE,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.02688219284959592
R10EUROPE,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.022450182680167297
R10EUROPE,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.018217455196478438
R10EUROPE,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.014170046852090001
R10EUROPE,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.01029532539382716
R10EUROPE,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.009800377220414935
R10EUROPE,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.009314675758104851
R10EUROPE,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.00883796296985273
R10EUROPE,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.00836999037691033
R10EUROPE,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.007910518618329032
R10EUROPE,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.009616892668453891
R10EUROPE,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.028170788432502203
R10EUROPE,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.04793170700559857
R10EUROPE,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.06913279984431453
R10EUROPE,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.09208311215431064
R10INDIA+,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.19224041086466825
R10INDIA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.15855651715967012
R10INDIA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.134766665700921
R10INDIA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.11698607416774376
R10INDIA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.10315520596183503
R10INDIA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.09207049764101694
R10INDIA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.07356068052501774
R10INDIA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.05739371640405788
R10INDIA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.04311391568014811
R10INDIA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.03038223141861729
R10INDIA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.018940116400120388
R10INDIA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.01725054620637989
R10INDIA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.015614267323753372
R10INDIA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.014028749014815434
R10INDIA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.01249162096202494
R10INDIA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.011000660573659893
R10INDIA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.004770295463256691
R10INDIA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.0014762499649267902
R10INDIA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.007741966942982348
R10INDIA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.01402993845664069
R10INDIA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.02034335069684934
R10INDIA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,-0.007591698992330587
R10INDIA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.005017180124888165
R10INDIA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.017509439567193752
R10INDIA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.029909297573170734
R10INDIA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,C3,0.04223940855821651
R10NORTH_AM,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.03298577987938023
R10NORTH_AM,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.025418362305548392
R10NORTH_AM,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.01814144900817727
R10NORTH_AM,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.011134440308935512
R10NORTH_AM,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.004378795612675734
R10NORTH_AM,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.002142228725810158
R10NORTH_AM,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.0034616088879624307
R10NORTH_AM,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.004793711630369235
R10NORTH_AM,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.006138750888227129
R10NORTH_AM,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.00749694598571693
R10NORTH_AM,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.008868521820608488
R10NORTH_AM,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.010212551485362709
R10NORTH_AM,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.0115879535763741
R10NORTH_AM,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.012995872575776612
R10NORTH_AM,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.01443751099488566
R10NORTH_AM,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.015914133206299086
R10NORTH_AM,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.036636233895332104
R10NORTH_AM,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.060070033611279494
R10NORTH_AM,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.08699732442717267
R10NORTH_AM,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.1186142377300492
R10NORTH_AM,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.15690214694277405
R10NORTH_AM,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.1528503095932875
R10NORTH_AM,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.14770384437654394
R10NORTH_AM,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.14094634736463274
R10NORTH_AM,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.13167240546608783
R10NORTH_AM,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.1181303804368985
R10CHINA+,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.03029594438838301
R10CHINA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.03364268111228608
R10CHINA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.03674798878350649
R10CHINA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.03963738447880072
R10CHINA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.04233287295474453
R10CHINA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.044853536867553334
R10CHINA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.07015830655273048
R10CHINA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.09128672292870577
R10CHINA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.10927148665035147
R10CHINA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.12481267946150099
R10CHINA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.1384065511396928
R10CHINA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.09401114118575071
R10CHINA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.05620915754108613
R10CHINA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.023174039076832686
R10CHINA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.006279598511529816
R10CHINA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.03296417872293533
R10CHINA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.026290256917719912
R10CHINA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.019373122041131396
R10CHINA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.012194834084294115
R10CHINA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.004735463494179415
R10CHINA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.003027209203206649
R10CHINA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.019752140935960893
R10CHINA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.03535459245100547
R10CHINA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.0499831897057228
R10CHINA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.06375799668107462
R10CHINA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.076777494855085
R10EUROPE,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.007529519231989523
R10EUROPE,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.009463704518100302
R10EUROPE,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.011354384111470717
R10EUROPE,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.013203086385505491
R10EUROPE,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.015011265573062982
R10EUROPE,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.016780306389936772
R10EUROPE,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.013291908637414585
R10EUROPE,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.009874248567412813
R10EUROPE,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.006524741895286956
R10EUROPE,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.0032409394169474748
R10EUROPE,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,2.0517890640503467e-05
R10EUROPE,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.00618322005271954
R10EUROPE,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.012545579937953133
R10EUROPE,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.019076000223074208
R10EUROPE,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.02578482288701589
R10EUROPE,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.03268341497972338
R10EUROPE,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.0347565181314049
R10EUROPE,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.03698460871819187
R10EUROPE,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.03938590253586216
R10EUROPE,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.04198161518694199
R10EUROPE,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.04479661290838277
R10EUROPE,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.04488238098767605
R10EUROPE,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.04497583697745389
R10EUROPE,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.045078063061551266
R10EUROPE,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.045190354536473465
R10EUROPE,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.045314274988518366
R10INDIA+,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.20405500026568402
R10INDIA+,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.16517172413585812
R10INDIA+,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.13816712495731265
R10INDIA+,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.1181992601589843
R10INDIA+,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.1027816935708783
R10INDIA+,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.09049193364873798
R10INDIA+,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.07227103950293312
R10INDIA+,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.0563114045424391
R10INDIA+,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.04218054971681284
R10INDIA+,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.02955504278432919
R10INDIA+,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.018187172281176833
R10INDIA+,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.014523658249731453
R10INDIA+,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.01094253334339279
R10INDIA+,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.007440529459659562
R10INDIA+,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.004014563381200986
R10INDIA+,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.0006617232917629501
R10INDIA+,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.0034623044133518244
R10INDIA+,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.007650154202049064
R10INDIA+,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.011904231736409865
R10INDIA+,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.01622708579051646
R10INDIA+,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.020621420048973937
R10INDIA+,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,-0.009327606511843167
R10INDIA+,2047,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.0019087266495279032
R10INDIA+,2048,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.013105066091296358
R10INDIA+,2049,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.02427815576649106
R10INDIA+,2050,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,C3,0.035444172104043936
R10NORTH_AM,2025,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.03298577987938023
R10NORTH_AM,2026,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.02562639179430426
R10NORTH_AM,2027,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.01855527184700767
R10NORTH_AM,2028,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.011751973647266878
R10NORTH_AM,2029,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,0.00519809582966424
R10NORTH_AM,2030,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.0011229783665154258
R10NORTH_AM,2031,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.002842102346719222
R10NORTH_AM,2032,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.004577065438304384
R10NORTH_AM,2033,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.006328151576281749
R10NORTH_AM,2034,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.008095652619925175
R10NORTH_AM,2035,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.009879868656468949
R10NORTH_AM,2036,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.011749384349594383
R10NORTH_AM,2037,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.013670515359201163
R10NORTH_AM,2038,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.015645520204278562
R10NORTH_AM,2039,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.017676796635112124
R10NORTH_AM,2040,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.01976689295192513
R10NORTH_AM,2041,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.03861849935556172
R10NORTH_AM,2042,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.059921981353961984
R10NORTH_AM,2043,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.08434821518833324
R10NORTH_AM,2044,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.11289824238512369
R10NORTH_AM,2045,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.1471726935287777
R10NORTH_AM,2046,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,C3,-0.1425746921460802
