Region,Model,Scenario,Category,L,x0,k,start_year,rate,rate_percent,duration,rate_Cherp
R10NORTH_AM,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,395.44614685901485,2018.517468455851,0.288713546277591,2005.0,-28.542664855368805,-14.43567731387955,13.51746845585103,-7.275700948260187
R10CHINA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,,,,,,,,
R10EUROPE,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,,,,,,,,
R10INDIA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,395.44614685901485,2018.517468455851,0.288713546277591,2005.0,-28.542664855368805,-14.43567731387955,13.51746845585103,-7.275700948260187
R10CHINA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,844.5739780611393,2024.7169277597295,0.4551101599040664,2015.0,-96.09354955155464,-22.75550799520332,9.716927759729515,-11.830303425389625
R10EUROPE,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,,,,,,,,
R10INDIA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,395.44614685901485,2018.517468455851,0.288713546277591,2005.0,-28.542664855368805,-14.43567731387955,13.51746845585103,-7.275700948260187
R10CHINA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,844.5739780611393,2024.7169277597295,0.4551101599040664,2015.0,-96.09354955155464,-22.75550799520332,9.716927759729515,-11.830303425389625
R10EUROPE,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,185.32422828398563,2020.9148554399821,0.3305881492738234,2005.0,-15.316498411000593,-16.52940746369117,15.914855439982148,-5.237650622720081
R10INDIA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,395.44614685901485,2018.517468455851,0.288713546277591,2005.0,-28.542664855368805,-14.43567731387955,13.51746845585103,-7.275700948260187
R10CHINA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,844.5739780611393,2024.7169277597295,0.4551101599040664,2015.0,-96.09354955155464,-22.75550799520332,9.716927759729515,-11.830303425389625
R10EUROPE,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,185.32422828398563,2020.9148554399821,0.3305881492738234,2005.0,-15.316498411000593,-16.52940746369117,15.914855439982148,-5.237650622720081
R10INDIA+,REMIND 2.1,R2p1_SSP5-PkBudg1100,C2,369.0758478286615,2034.6041685286991,0.3868214311937262,2030.0,-35.69161191903019,-19.34107155968631,4.60416852869912,-8.276654174207007
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,421.70318168804187,2018.5318958393639,0.2092696037601712,2005.0,-22.062414434065,-10.46348018800856,13.53189583936387,-5.623845230717574
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,,,,,,,,
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,,,,,,,,
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,421.70318168804187,2018.5318958393639,0.2092696037601712,2005.0,-22.062414434065,-10.46348018800856,13.53189583936387,-5.623845230717574
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,830.9259348187466,2030.0826872893397,0.2555486956575468,2015.0,-53.085509707739604,-12.77743478287734,15.082687289339674,-5.55545437972948
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,,,,,,,,
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,421.70318168804187,2018.5318958393639,0.2092696037601712,2005.0,-22.062414434065,-10.46348018800856,13.53189583936387,-5.623845230717574
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,830.9259348187466,2030.0826872893397,0.2555486956575468,2015.0,-53.085509707739604,-12.77743478287734,15.082687289339674,-5.55545437972948
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,185.3586191858179,2020.9137682773705,0.3301800905535124,2005.0,-15.300431416911843,-16.509004527675618,15.913768277370536,-5.246678664472858
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,421.70318168804187,2018.5318958393639,0.2092696037601712,2005.0,-22.062414434065,-10.46348018800856,13.53189583936387,-5.623845230717574
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,830.9259348187466,2030.0826872893397,0.2555486956575468,2015.0,-53.085509707739604,-12.77743478287734,15.082687289339674,-5.55545437972948
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,185.3586191858179,2020.9137682773705,0.3301800905535124,2005.0,-15.300431416911843,-16.509004527675618,15.913768277370536,-5.246678664472858
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1300,C2,311.9250137762431,2038.2014889271857,0.40488571999710116,2030.0,-31.57349594697497,-20.24428599985506,8.201488927185665,-7.137370750372157
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,396.75336783858944,2018.5123902998416,0.28373994940389863,2005.0,-28.143695129086936,-14.186997470194932,13.512390299841627,-7.174001109420853
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,,,,,,,,
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,,,,,,,,
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,396.75336783858944,2018.5123902998416,0.28373994940389863,2005.0,-28.143695129086936,-14.186997470194932,13.512390299841627,-7.174001109420853
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,871.8173466571855,2026.0390207881082,0.305755992227643,2015.0,-66.64084446710969,-15.28779961138215,11.039020788108246,-8.42282020387777
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,,,,,,,,
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,396.75336783858944,2018.5123902998416,0.28373994940389863,2005.0,-28.143695129086936,-14.186997470194932,13.512390299841627,-7.174001109420853
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,871.8173466571855,2026.0390207881082,0.305755992227643,2015.0,-66.64084446710969,-15.28779961138215,11.039020788108246,-8.42282020387777
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,185.33494172085085,2020.9145163442874,0.3304609404989078,2005.0,-15.311489787095658,-16.523047024945388,15.914516344287449,-5.262802263394641
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,,,,,,,,
R10NORTH_AM,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,396.75336783858944,2018.5123902998416,0.28373994940389863,2005.0,-28.143695129086936,-14.186997470194932,13.512390299841627,-7.174001109420853
R10CHINA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,871.8173466571855,2026.0390207881082,0.305755992227643,2015.0,-66.64084446710969,-15.28779961138215,11.039020788108246,-8.42282020387777
R10EUROPE,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,185.33494172085085,2020.9145163442874,0.3304609404989078,2005.0,-15.311489787095658,-16.523047024945388,15.914516344287449,-5.262802263394641
R10INDIA+,REMIND 2.1,R2p1_SSP1-PkBudg1100,C2,300.7319567713352,2034.9215629095459,0.415808346127852,2025.0,-31.261714393220394,-20.7904173063926,9.921562909545855,-8.480737495734196
R10NORTH_AM,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,202.40304942004224,2024.6758272222924,0.48347309640105124,2020.0,-24.464107256030704,-24.173654820052562,4.675827222292355,-4.776148640820082
R10CHINA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,,,,,,,,
R10EUROPE,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,202.40304942004224,2024.6758272222924,0.48347309640105124,2020.0,-24.464107256030704,-24.173654820052562,4.675827222292355,-4.776148640820082
R10CHINA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,903.2892233720779,2024.0689772396959,0.275254633946664,2020.0,-62.15863613181193,-13.7627316973332,4.068977239695869,-10.097177995162655
R10EUROPE,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,202.40304942004224,2024.6758272222924,0.48347309640105124,2020.0,-24.464107256030704,-24.173654820052562,4.675827222292355,-4.776148640820082
R10CHINA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,903.2892233720779,2024.0689772396959,0.275254633946664,2020.0,-62.15863613181193,-13.7627316973332,4.068977239695869,-10.097177995162655
R10EUROPE,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,127.48375393277712,2024.1151913262493,0.2843800598623978,2020.0,-9.063459393721587,-14.21900299311989,4.11519132624926,-2.229328441632413
R10INDIA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,202.40304942004224,2024.6758272222924,0.48347309640105124,2020.0,-24.464107256030704,-24.173654820052562,4.675827222292355,-4.776148640820082
R10CHINA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,903.2892233720779,2024.0689772396959,0.275254633946664,2020.0,-62.15863613181193,-13.7627316973332,4.068977239695869,-10.097177995162655
R10EUROPE,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,127.48375393277712,2024.1151913262493,0.2843800598623978,2020.0,-9.063459393721587,-14.21900299311989,4.11519132624926,-2.229328441632413
R10INDIA+,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,170.1911322301035,2024.3370464994425,0.21743151079405165,2020.0,-9.251228751135406,-10.871575539702583,4.337046499442522,-4.71497708230362
R10NORTH_AM,GEM-E3_V2021,EN_INDCi2030_800f,C2,2158017.831383645,1880.029232090869,0.06585612042258535,2015.0,-35529.670544421955,-3.2928060211292673,-134.97076790913093,
R10CHINA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,,,,,,,,
R10EUROPE,GEM-E3_V2021,EN_INDCi2030_800f,C2,,,,,,,,
R10INDIA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,,,,,,,,
R10NORTH_AM,GEM-E3_V2021,EN_INDCi2030_800f,C2,2158017.831383645,1880.029232090869,0.06585612042258535,2015.0,-35529.670544421955,-3.2928060211292673,-134.97076790913093,
R10CHINA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,1378.7113033249432,2052.3824806072294,0.18664548298415426,2025.0,-64.3325592761992,-9.332274149207713,27.382480607229354,-4.338835851269529
R10EUROPE,GEM-E3_V2021,EN_INDCi2030_800f,C2,,,,,,,,
R10INDIA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,,,,,,,,
R10NORTH_AM,GEM-E3_V2021,EN_INDCi2030_800f,C2,2158017.831383645,1880.029232090869,0.06585612042258535,2015.0,-35529.670544421955,-3.2928060211292673,-134.97076790913093,
R10CHINA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,1378.7113033249432,2052.3824806072294,0.18664548298415426,2025.0,-64.3325592761992,-9.332274149207713,27.382480607229354,-4.338835851269529
R10EUROPE,GEM-E3_V2021,EN_INDCi2030_800f,C2,219.60157221362473,2048.933049476581,0.10556035757474724,2020.0,-5.795305121711726,-5.278017878737361,28.93304947658089,-0.9851162515648925
R10INDIA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,,,,,,,,
R10NORTH_AM,GEM-E3_V2021,EN_INDCi2030_800f,C2,2158017.831383645,1880.029232090869,0.06585612042258535,2015.0,-35529.670544421955,-3.2928060211292673,-134.97076790913093,
R10CHINA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,1378.7113033249432,2052.3824806072294,0.18664548298415426,2025.0,-64.3325592761992,-9.332274149207713,27.382480607229354,-4.338835851269529
R10EUROPE,GEM-E3_V2021,EN_INDCi2030_800f,C2,219.60157221362473,2048.933049476581,0.10556035757474724,2020.0,-5.795305121711726,-5.278017878737361,28.93304947658089,-0.9851162515648925
R10INDIA+,GEM-E3_V2021,EN_INDCi2030_800f,C2,343.8633481349585,2056.69331857639,0.21925839330062594,2020.0,-18.8487313067612,-10.962919665031297,36.693318576390084,-3.9933384623497017
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f,C3,725.0821910088385,2009.8427490211782,0.03878139528212219,2010.0,-7.029924765385248,-1.9390697641061094,-0.15725097882182126,-1.6454990364345783
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f,C3,,,,,,,,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f,C3,725.0821910088385,2009.8427490211782,0.03878139528212219,2010.0,-7.029924765385248,-1.9390697641061094,-0.15725097882182126,-1.6454990364345783
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f,C3,725.0821910088385,2009.8427490211782,0.03878139528212219,2010.0,-7.029924765385248,-1.9390697641061094,-0.15725097882182126,-1.6454990364345783
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f,C3,725.0821910088385,2009.8427490211782,0.03878139528212219,2010.0,-7.029924765385248,-1.9390697641061094,-0.15725097882182126,-1.6454990364345783
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f,C3,433.7606051977825,2021.2338135753303,0.039180890674470455,2020.0,-4.248781712786615,-1.9590445337235227,1.2338135753302595,-2.7642622905548793
R10NORTH_AM,AIM/CGE 2.2,EN_INDCi2030_800f,C3,272.44009863137927,2029.5407119951803,0.1771773038577565,2010.0,-12.06755053456226,-8.858865192887826,19.540711995180345,-2.141162358370754
R10CHINA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,,,,,,,,
R10EUROPE,AIM/CGE 2.2,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,AIM/CGE 2.2,EN_INDCi2030_800f,C3,272.44009863137927,2029.5407119951803,0.1771773038577565,2010.0,-12.06755053456226,-8.858865192887826,19.540711995180345,-2.141162358370754
R10CHINA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,1520.0355531243767,2040.4234469019336,0.22497737844487062,2030.0,-85.49340347123028,-11.24886892224353,10.42344690193363,-6.192642715899099
R10EUROPE,AIM/CGE 2.2,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,AIM/CGE 2.2,EN_INDCi2030_800f,C3,272.44009863137927,2029.5407119951803,0.1771773038577565,2010.0,-12.06755053456226,-8.858865192887826,19.540711995180345,-2.141162358370754
R10CHINA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,1520.0355531243767,2040.4234469019336,0.22497737844487062,2030.0,-85.49340347123028,-11.24886892224353,10.42344690193363,-6.192642715899099
R10EUROPE,AIM/CGE 2.2,EN_INDCi2030_800f,C3,183.21638257716955,2030.3366081474408,0.18448427640929954,2010.0,-8.450135441519631,-9.224213820464978,20.336608147440757,-2.2099698076331054
R10INDIA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,AIM/CGE 2.2,EN_INDCi2030_800f,C3,272.44009863137927,2029.5407119951803,0.1771773038577565,2010.0,-12.06755053456226,-8.858865192887826,19.540711995180345,-2.141162358370754
R10CHINA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,1520.0355531243767,2040.4234469019336,0.22497737844487062,2030.0,-85.49340347123028,-11.24886892224353,10.42344690193363,-6.192642715899099
R10EUROPE,AIM/CGE 2.2,EN_INDCi2030_800f,C3,183.21638257716955,2030.3366081474408,0.18448427640929954,2010.0,-8.450135441519631,-9.224213820464978,20.336608147440757,-2.2099698076331054
R10INDIA+,AIM/CGE 2.2,EN_INDCi2030_800f,C3,334.30837584119405,2041.0706857501698,0.21572015629907712,2030.0,-18.02926377213825,-10.786007814953855,11.070685750169787,-4.962868005374687
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,259.35720182559186,2031.6773389331333,0.5485945403559381,2020.0,-35.57048623087821,-27.429727017796907,11.677338933133342,-7.238050882461478
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,,,,,,,,
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,259.35720182559186,2031.6773389331333,0.5485945403559381,2020.0,-35.57048623087821,-27.429727017796907,11.677338933133342,-7.238050882461478
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,946.949059596672,2033.9097649324442,0.4114857298281593,2020.0,-97.41400622455642,-20.574286491407964,13.909764932444205,-11.952222768209477
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,259.35720182559186,2031.6773389331333,0.5485945403559381,2020.0,-35.57048623087821,-27.429727017796907,11.677338933133342,-7.238050882461478
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,946.949059596672,2033.9097649324442,0.4114857298281593,2020.0,-97.41400622455642,-20.574286491407964,13.909764932444205,-11.952222768209477
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,159.26186031153176,2033.8249325558904,0.3617623998299121,2015.0,-14.40373819691899,-18.088119991495606,18.824932555890427,-3.705341401083644
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,259.35720182559186,2031.6773389331333,0.5485945403559381,2020.0,-35.57048623087821,-27.429727017796907,11.677338933133342,-7.238050882461478
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,946.949059596672,2033.9097649324442,0.4114857298281593,2020.0,-97.41400622455642,-20.574286491407964,13.909764932444205,-11.952222768209477
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,159.26186031153176,2033.8249325558904,0.3617623998299121,2015.0,-14.40373819691899,-18.088119991495606,18.824932555890427,-3.705341401083644
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,C3,246.23439087397833,2036.9397806590912,0.7216327015412662,2030.0,-44.422697174689276,-36.08163507706331,6.939780659091184,-13.12908727960285
R10NORTH_AM,IMAGE 3.0,EN_INDCi2030_800f,C3,315.3616092248271,2026.0378208316956,0.32460737426079156,2015.0,-25.592175978282235,-16.230368713039578,11.037820831695626,-5.650127063321445
R10CHINA+,IMAGE 3.0,EN_INDCi2030_800f,C3,,,,,,,,
R10EUROPE,IMAGE 3.0,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,IMAGE 3.0,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,IMAGE 3.0,EN_INDCi2030_800f,C3,315.3616092248271,2026.0378208316956,0.32460737426079156,2015.0,-25.592175978282235,-16.230368713039578,11.037820831695626,-5.650127063321445
R10CHINA+,IMAGE 3.0,EN_INDCi2030_800f,C3,554.4551162674073,2037.4508050521856,0.6390405918436396,2030.0,-88.5798314125645,-31.95202959218198,7.450805052185615,-12.380340335392534
R10EUROPE,IMAGE 3.0,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,IMAGE 3.0,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,IMAGE 3.0,EN_INDCi2030_800f,C3,315.3616092248271,2026.0378208316956,0.32460737426079156,2015.0,-25.592175978282235,-16.230368713039578,11.037820831695626,-5.650127063321445
R10CHINA+,IMAGE 3.0,EN_INDCi2030_800f,C3,554.4551162674073,2037.4508050521856,0.6390405918436396,2030.0,-88.5798314125645,-31.95202959218198,7.450805052185615,-12.380340335392534
R10EUROPE,IMAGE 3.0,EN_INDCi2030_800f,C3,231.10808568435317,2034.6326680654574,0.13507529190808065,2015.0,-7.80424803403293,-6.753764595404032,19.632668065457437,-2.175420493549654
R10INDIA+,IMAGE 3.0,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,IMAGE 3.0,EN_INDCi2030_800f,C3,315.3616092248271,2026.0378208316956,0.32460737426079156,2015.0,-25.592175978282235,-16.230368713039578,11.037820831695626,-5.650127063321445
R10CHINA+,IMAGE 3.0,EN_INDCi2030_800f,C3,554.4551162674073,2037.4508050521856,0.6390405918436396,2030.0,-88.5798314125645,-31.95202959218198,7.450805052185615,-12.380340335392534
R10EUROPE,IMAGE 3.0,EN_INDCi2030_800f,C3,231.10808568435317,2034.6326680654574,0.13507529190808065,2015.0,-7.80424803403293,-6.753764595404032,19.632668065457437,-2.175420493549654
R10INDIA+,IMAGE 3.0,EN_INDCi2030_800f,C3,223.341665485863,2040.8492916807165,0.5664575778943198,2035.0,-31.62839471850134,-28.32287889471599,5.849291680716533,-9.7528202810787
R10NORTH_AM,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,396.1917999027831,2019.6716894714552,0.2538771339204255,2005.0,-25.14600966052332,-12.693856696021275,14.671689471455238,-6.371947489433729
R10CHINA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,,,,,,,,
R10EUROPE,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,396.1917999027831,2019.6716894714552,0.2538771339204255,2005.0,-25.14600966052332,-12.693856696021275,14.671689471455238,-6.371947489433729
R10CHINA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,846.3737756077605,2033.4617678396478,0.43842980927533387,2015.0,-92.76887325383866,-21.92149046376669,18.46176783964779,-9.33101294970246
R10EUROPE,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,,,,,,,,
R10INDIA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,396.1917999027831,2019.6716894714552,0.2538771339204255,2005.0,-25.14600966052332,-12.693856696021275,14.671689471455238,-6.371947489433729
R10CHINA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,846.3737756077605,2033.4617678396478,0.43842980927533387,2015.0,-92.76887325383866,-21.92149046376669,18.46176783964779,-9.33101294970246
R10EUROPE,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,190.25819592663152,2021.213197576918,0.26391468628491666,2005.0,-12.552983022777791,-13.195734314245833,16.21319757691799,-4.289025579084766
R10INDIA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,,,,,,,,
R10NORTH_AM,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,396.1917999027831,2019.6716894714552,0.2538771339204255,2005.0,-25.14600966052332,-12.693856696021275,14.671689471455238,-6.371947489433729
R10CHINA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,846.3737756077605,2033.4617678396478,0.43842980927533387,2015.0,-92.76887325383866,-21.92149046376669,18.46176783964779,-9.33101294970246
R10EUROPE,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,190.25819592663152,2021.213197576918,0.26391468628491666,2005.0,-12.552983022777791,-13.195734314245833,16.21319757691799,-4.289025579084766
R10INDIA+,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,383.3472842680541,2034.8771640024045,0.3943989309107121,2030.0,-37.797939770711345,-19.719946545535606,4.87716400240447,-10.309989264959931
R10NORTH_AM,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,342.7123417183834,2022.4038751149658,0.2680499229440061,2005.0,-22.96600419739314,-13.402496147200305,17.403875114965786,-5.321157355834323
R10CHINA+,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,,,,,,,,
R10EUROPE,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,,,,,,,,
R10INDIA+,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,,,,,,,,
R10NORTH_AM,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,342.7123417183834,2022.4038751149658,0.2680499229440061,2005.0,-22.96600419739314,-13.402496147200305,17.403875114965786,-5.321157355834323
R10CHINA+,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,759.8715292125684,2037.0445505990137,0.2910871402191617,2025.0,-55.29720759311193,-14.554357010958086,12.044550599013746,-4.750956308971928
R10EUROPE,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,,,,,,,,
R10INDIA+,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,C2,,,,,,,,
