Code,Year,Electricity from solar (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh),Electricity from gas (TWh),Electricity from coal (TWh),Electricity generation (TWh),Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Gen_Solar_vPeakCoal,Gen_Wind_vPeakCoal,Gen_Nuclear_vPeakCoal,Gen_Gas_vPeakCoal,Gen_Growth,Gen_Coal_PhaseOut,RE_vPeakCoal,rate_decline_gen,rate_decline_share,Share_Coal_GenDecline,Share_Gas_GenDecline
BGR,2015,1.38,1.45,15.38,1.86,22.53,48.7,0.028336755646817244,0.0297741273100616,0.3158110882956879,0.038193018480492814,0.4626283367556468,0.04649473301852523,0.02143116600072648,-0.03378132945877217,-0.007991282237559025,0.9545949872865964,-0.1816200508536142,0.06792589901925171,4.540501271340355,2.2130703598876074,18.162005085361415,42.05607476635513
BGR,2016,1.39,1.42,15.78,2.05,19.37,44.56,0.031193895870736083,0.03186714542190305,0.35412926391382404,0.04600538599640933,0.4346947935368043,0.04685797312023247,0.020341445695604792,-0.019251725390483084,-0.0010897203051216944,0.8042135851798038,-0.2964039229930985,0.06719941881583726,5.92807845986197,2.329127152286936,29.640392299309852,36.137071651090345
BGR,2017,1.4,1.5,15.55,1.93,20.92,44.93,0.031159581571333184,0.03338526596928556,0.3460939238815936,0.042955708880480746,0.46561317605163594,0.047221213221939694,0.023247366509262624,-0.02760624772974929,-0.005448601525608432,0.8176534689429712,-0.240101707228478,0.07046857973120232,4.001695120474634,1.4256329183252527,24.010170722847803,39.87538940809969
BGR,2018,1.34,1.32,16.13,2.02,18.66,46.54,0.028792436613665665,0.02836269875376021,0.3465835840137516,0.04340352385045122,0.400945423291792,0.045041772611696326,0.01670904467853251,-0.006538321830730102,-0.0021794406102433727,0.876135125317835,-0.32219397021431173,0.06175081729022884,4.602771003061596,2.1457961122765585,32.21939702143118,37.071651090342684
BGR,2019,1.42,1.32,16.56,2.15,17.2,43.8,0.032420091324200914,0.030136986301369868,0.3780821917808219,0.049086757990867584,0.3926940639269407,0.047947693425354154,0.01670904467853251,0.009081002542680712,0.0025426807119505934,0.7766073374500543,-0.3752270250635671,0.06465673810388667,4.6903378132945885,1.9807135903026303,37.52270250635671,33.02180685358256
BGR,2020,1.47,1.48,16.63,2.29,13.51,40.22,0.03654898060666335,0.03679761312779711,0.41347588264545,0.05693684733963203,0.33590253605171555,0.049763893933890295,0.022520886305848163,0.01162368325463132,0.007628042135851797,0.6465673810388666,-0.5092626225935344,0.07228478023973846,5.658473584372604,2.3916512788826174,50.926262259353436,28.660436137071656
BGR,2021,1.47,1.43,16.49,3.05,17.09,47.3,0.031078224101479916,0.030232558139534883,0.3486257928118393,0.06448202959830866,0.3613107822410148,0.049763893933890295,0.02070468579731202,0.006538321830730102,0.035234289865601155,0.9037413730475843,-0.37922266618234657,0.07046857973120231,3.7922266618234657,1.8984036891013627,37.92226661823466,4.9844236760124545
BGR,2022,1.72,1.43,16.46,2.91,21.39,50.58,0.034005535784895215,0.02827204428627916,0.32542506919731123,0.05753262158956109,0.42289442467378413,0.058844896476571006,0.02070468579731202,0.005448601525608505,0.030148928441699967,1.0228841264075552,-0.2230294224482383,0.07954958227388302,2.027540204074894,1.165970240703336,22.302942244823825,9.34579439252336
BFA,2000,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2001,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2002,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2003,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2004,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2005,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2006,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2007,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2008,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2009,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2010,0.01,0.0,0.0,0.0,0.0,0.64,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2011,0.01,0.0,0.0,0.0,0.0,0.69,0.014492753623188408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2012,0.01,0.0,0.0,0.0,0.0,0.87,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2013,0.01,0.0,0.0,0.0,0.0,0.99,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2014,0.01,0.0,0.0,0.0,0.0,1.12,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2015,0.01,0.0,0.0,0.0,0.0,1.43,0.006993006993006994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2016,0.02,0.0,0.0,0.0,0.0,1.55,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2017,0.03,0.0,0.0,0.0,0.0,1.64,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2018,0.1,0.0,0.0,0.0,0.0,1.65,0.060606060606060615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2019,0.1,0.0,0.0,0.0,0.0,1.72,0.058139534883720936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2020,0.1,0.0,0.0,0.0,0.0,1.64,0.06097560975609757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2021,0.12,0.0,0.0,0.0,0.0,1.75,0.06857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2000,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2001,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2002,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2003,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2004,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2005,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2006,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2007,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2008,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2009,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2010,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2011,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2012,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2013,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2014,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2015,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2016,0.01,0.0,0.0,0.0,0.0,0.19,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2017,0.01,0.0,0.0,0.0,0.0,0.29,0.03448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2018,0.01,0.0,0.0,0.0,0.0,0.27,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2019,0.01,0.0,0.0,0.0,0.0,0.36,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2020,0.01,0.0,0.0,0.0,0.0,0.35,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2021,0.01,0.0,0.0,0.0,0.0,0.36,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2022,0.01,0.0,0.0,0.0,0.0,0.36,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2000,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2001,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2002,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2003,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2004,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2005,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2006,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2007,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2008,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2009,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2010,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2011,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2012,0.01,0.0,0.0,0.0,0.0,1.37,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2013,0.01,0.0,0.0,0.0,0.0,1.73,0.005780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2014,0.01,0.0,0.0,0.0,0.77,2.99,0.0033444816053511705,0.0,0.0,0.0,0.25752508361204013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2015,0.02,0.0,0.0,0.0,1.73,4.26,0.004694835680751174,0.0,0.0,0.0,0.40610328638497656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2016,0.03,0.0,0.0,0.0,2.16,5.43,0.0055248618784530384,0.0,0.0,0.0,0.3977900552486188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2017,0.03,0.0,0.0,0.0,3.2,6.77,0.004431314623338257,0.0,0.0,0.0,0.47267355982274745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2018,0.04,0.0,0.0,0.0,2.56,7.96,0.005025125628140704,0.0,0.0,0.0,0.32160804020100503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2019,0.12,0.0,0.0,0.0,3.41,8.45,0.014201183431952664,0.0,0.0,0.0,0.40355029585798824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2020,0.31,0.0,0.0,0.0,3.42,8.45,0.03668639053254438,0.0,0.0,0.0,0.4047337278106509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2021,0.37,0.0,0.0,0.0,3.68,8.69,0.04257767548906789,0.0,0.0,0.0,0.42347525891829696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2000,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2001,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2002,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2003,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2004,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2005,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2006,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2007,0.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2008,0.0,0.0,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2009,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2010,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2011,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2012,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2013,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2014,0.01,0.0,0.0,0.0,0.0,6.67,0.0014992503748125937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2015,0.01,0.0,0.0,0.0,0.0,7.7,0.0012987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2016,0.01,0.0,0.0,0.0,0.0,6.92,0.0014450867052023123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2017,0.02,0.0,0.0,0.0,0.0,7.84,0.0025510204081632655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2018,0.02,0.0,0.0,0.0,0.0,8.28,0.002415458937198068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2019,0.02,0.0,0.0,0.0,0.0,8.35,0.0023952095808383233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2020,0.02,0.0,0.0,0.0,0.0,8.29,0.0024125452352231607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2021,0.02,0.0,0.0,0.0,0.0,8.05,0.0024844720496894407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1990,0.0,0.001919192,72.46,9.654,82.22,480.59323,0.0,3.993381263402316e-06,0.150771994853111,0.02008767372773853,0.17108022932407932,-0.0001831334126911455,-0.0023631609559564143,0.030217013094038982,-0.2198150352531819,0.012665781521839059,-0.2471385404267008,-0.0025462943686475597,-2.471385404267008,-0.2190435123228609,24.71385404267008,0.0
CAN,1991,0.0,0.001919192,84.33895,8.622,88.485,506.99487,0.0,3.7854268624059253e-06,0.16635069700014912,0.017006089233210585,0.1745283931571142,-0.0001831334126911455,-0.0023631609559564143,0.13898864572841316,-0.22926471934804504,0.2544169032139917,-0.18977199890119945,-0.0025462943686475597,-2.108577765568883,-0.2010759593256286,18.977199890119948,0.0
CAN,1992,0.002052632,0.059,80.0221,13.122,90.03,518.62683,3.957820693541828e-06,0.00011376195095807132,0.15429610535189625,0.025301429160539186,0.17359302448737562,-0.00016433813753319296,-0.0018404907975460125,0.09946067209962456,-0.18805970149253728,0.36092692976833696,-0.17562494277080842,-0.0020048289350792056,-2.195311784635105,-0.25017809704220945,17.562494277080845,0.0
CAN,1993,0.002052632,0.059,93.28421,15.299,82.384,530.2322,3.871194544578771e-06,0.00011127200498196826,0.1759308657603216,0.028853396681680212,0.1553734382785504,-0.00016433813753319296,-0.0018404907975460125,0.22089744528889302,-0.1681256295211061,0.4671934804505089,-0.2456368464426334,-0.0020048289350792056,-3.5090978063233345,-0.6646054406271557,24.563684644263333,0.0
CAN,1994,0.002052632,0.059,107.08421,15.437,86.651,553.0549,3.711443475141437e-06,0.00010668018672287326,0.19362311047239614,0.027912238007474485,0.15667703152074053,-0.00016433813753319296,-0.0018404907975460125,0.3472595000457834,-0.16686200897353723,0.6761734273418186,-0.20656533284497758,-0.0020048289350792056,-3.442755547416293,-0.7981669697291915,20.656533284497755,0.0
CAN,1995,0.003842105,0.059,97.16421,19.975483,91.60398,557.8687,6.887113401415064e-06,0.00010575965276417193,0.1741703917068658,0.035806782133502024,0.1642034765528161,-0.00014795252266275983,-0.0018404907975460125,0.25642532735097523,-0.1253046149619998,0.7202518084424505,-0.16121252632542793,-0.001988443320208772,-3.224250526508558,-0.8133411252364026,16.12125263254279,0.0
CAN,1996,0.005894737,0.062,92.12211,18.621506,89.62108,571.6216,1.0312306252947754e-05,0.00010846336107662832,0.16115925290436894,0.03257663111400969,0.15678392838899022,-0.00012915724750480725,-0.0018130207856423407,0.21025647834447406,-0.13770253639776575,0.8461825840124529,-0.17936928852669154,-0.001942178033147148,-4.484232213167289,-1.5909890960458986,17.936928852669155,0.0
CAN,1997,0.006947368,0.062,81.954735,22.826344,96.92591,572.34143,1.2138502711572007e-05,0.00010832694743066216,0.1431920366135298,0.039882389782616295,0.16934980576192082,-0.00011951865213808262,-0.0018130207856423407,0.1171571742514422,-0.09920021976009522,0.8527738302353263,-0.11248136617525861,-0.0019325394377804233,-3.7493788725086206,-1.9253904547987366,11.248136617525859,0.0
CAN,1998,0.010105263,0.062,70.99263,26.423763,105.99365,561.99133,1.7981172414172297e-05,0.00011032198663990067,0.12632335449018406,0.04701809723648229,0.1886037103099082,-9.060284772456735e-05,-0.0018130207856423407,0.01678078930500878,-0.0662598388425968,0.758001373500595,-0.029451057595458185,-0.001903623633366908,-1.4725528797729093,0.0,2.945105759545825,0.0
CAN,1999,0.013263158,0.162,72.98,27.874624,106.186455,577.7736,2.2955631756106545e-05,0.00028038664279572483,0.1263124517977284,0.04824489038613049,0.18378557794956363,-6.16870433110521e-05,-0.0008973537221866131,0.03497848182400886,-0.052974782529072395,0.9025144217562497,-0.02768560571376244,-0.0009590407654976651,-2.768560571376244,0.48181323603445625,2.7685605713762413,0.0
CAN,2000,0.02,0.26,69.16,33.66,109.21,588.42,3.3989327351211726e-05,0.0004418612555657524,0.11753509398049013,0.05720403793208932,0.1855987220012916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15024941543082954,0.0,0.0
CAN,2001,0.02,0.34,72.86,39.77,105.04,572.37,3.494243234271538e-05,0.0005940213498261614,0.12729528102451212,0.06948302671348953,0.18351765466394115,0.0,0.0007325336507645821,0.03387968134786194,0.05594725757714501,0.8530354363153562,-0.03818331654610374,0.0007325336507645821,3.818331654610374,0.1695351881989012,3.8183316546103754,0.0
CAN,2002,0.02,0.41,71.75,36.49,104.05,583.93,3.425068073227956e-05,0.0007021389550117309,0.1228743171270529,0.06249036699604406,0.1781891665096844,0.0,0.001373500595183591,0.023715776943503374,0.02591337789579714,0.9588865488508378,-0.047248420474315544,0.001373500595183591,2.3624210237157772,0.260363595005595,4.724842047431551,0.0
CAN,2003,0.02,0.83,71.15,36.35,102.84,572.38,3.4941821866592126e-05,0.0014500856074635732,0.12430553129040149,0.06350676124253118,0.17967084803801672,0.0,0.0052193022616976465,0.01822177456276906,0.024631444006959116,0.8531270030217016,-0.05832799194212979,0.0052193022616976465,1.9442663980709929,0.17865724543782935,5.832799194212981,0.0
CAN,2004,0.01,0.95,85.87,37.72,93.18,582.41,1.7170034855170758e-05,0.0016311533112412218,0.1474390893013513,0.06476537147370409,0.15999038478048114,-9.156670634557275e-05,0.00631810273784452,0.15300796630345215,0.037176082776302556,0.9449684094863109,-0.146781430271953,0.006226536031498947,3.669535756798825,0.47688875882378423,14.678143027195304,0.0
CAN,2005,0.02,1.57,86.83,35.56,99.17,606.47,3.2977723547743495e-05,0.0025887512984978647,0.1431727867825284,0.058634392467887944,0.16352004221148614,0.0,0.011995238531270032,0.16179837011262707,0.017397674205658877,1.1652779049537594,-0.09193297317095495,0.011995238531270032,1.838659463419099,0.3583381156917436,9.1932973170955,0.0
CAN,2006,0.02,2.47,92.44,38.46,91.27,592.63,3.374786966572735e-05,0.0041678619037173285,0.1559826535949918,0.06489715336719369,0.15400840321954676,0.0,0.020236242102371578,0.21316729237249338,0.04395201904587496,1.0385495833714864,-0.16427067118395755,0.020236242102371578,2.7378445197326258,0.4324413386295179,16.427067118395755,0.0
CAN,2007,0.03,3.01,88.19,39.73,98.34,612.97,4.8942036314990945e-05,0.004910517643604091,0.14387327275396838,0.064815570093153,0.16043199504054032,9.156670634557274e-05,0.02518084424503251,0.17425144217562497,0.05558099075176266,1.2247962640783818,-0.09953300979763746,0.025272410951378083,1.4219001399662494,0.31301905854853196,9.953300979763753,0.0
CAN,2008,0.04,3.79,88.3,37.23,94.68,614.84,6.505757595471992e-05,0.0061642053217097125,0.14361459892004422,0.06055233881985556,0.15399128228482206,0.0001831334126911455,0.032323047339987185,0.17525867594542627,0.03268931416536948,1.241919238165004,-0.13304642432011704,0.03250618075267833,1.663080304001463,0.3461242802508613,13.304642432011704,0.0
CAN,2009,0.1,6.64,85.13,41.95,78.51,595.13,0.0001680305143414044,0.011157226152269252,0.14304437685883756,0.07048880076621915,0.1319207568094366,0.000732533650764582,0.058419558648475416,0.1462320300338797,0.07590879956047987,1.0614412599578797,-0.2811097884809083,0.05915209229924,3.1234420942323142,0.5152995772770145,28.110978848090824,0.0
