Code,Year,Electricity from solar (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh),Electricity from gas (TWh),Electricity from coal (TWh),Entity,Electricity generation (TWh),AR6_R10,ISO,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Country Code,Coal_Current_MW,Coal_AnnualMtCO2,Coal_start_year,Coal_Peak_MW,Coal_Ret_MW,Coal_EarlyRet_MW,Coal_Tran_MW,Coal_duration_year,Coal_Share_Ret,Coal_Share_EarlyRet,Coal_Share_Tran,Coal_Share_PhasedOut,Coal_logCurrent_MW,Gas_Current_MW,Gas_start_year,Gas_duration_year,Gas_Peak_MW,Gas_Ret_MW,Gas_EarlyRet_MW,Gas_Share_Ret,Gas_Share_EarlyRet,Gas_Share_PhasedOut,Gas_logCurrent_MW,Wind_MW,Solar_MW,Gas_Growth_MW,Gas_FuelSwitch,Gas_Substitution,Wind_Growth_MW,Wind_FuelSwitch,Wind_Substitution,Solar_Growth_MW,Solar_FuelSwitch,Solar_Substitution,Coal_Phaseout_MW,Coal_Gen_Decline_TWh,Coal_Gen_Decline_Perc,year_since_peak_coal_gen,year_since_peak_coal_cap,Gas_Gen_Decline_TWh,Gas_Gen_Decline_Perc,year_since_peak_gas_gen,rate_gas_gen_tot,rate_gas_gen_5y,rate_gas_share_5y
FIN,2017,0.05,4.8,22.48,3.3,5.86,Finland,67.13,R10EUROPE,FIN,0.00074482347683599,0.07150305377625503,0.33487263518546106,0.04915834947117533,0.08729331148517802,FIN,1761.2,9.7,1958.0,3787.2,2026.0,78.0,0.0,59.0,53.49598648077736,2.0595690747782003,0.0,53.49598648077736,7.473750673881598,2041.0,1971.0,46.0,2041.0,0.0,0.0,0.0,0.0,0.0,7.621195162809845,1896.0,0.0,562.0,14.839459231094212,0.2773938795656466,1896.0,50.06337135614702,0.9358341559723592,0.0,0.0,0.0,94217.13138994508,13.39,69.55844155844156,14.0,15.0,10.55,76.17328519855596,14.0,5.440948942753997,1.9494584837545161,0.3952972674814321
FIN,2018,0.09,5.84,22.79,4.2,5.79,Finland,69.98,R10EUROPE,FIN,0.0012860817376393254,0.08345241497570734,0.32566447556444694,0.060017147756501854,0.08273792512146327,FIN,1761.2,9.7,1958.0,3787.2,2026.0,78.0,0.0,60.0,53.49598648077736,2.0595690747782003,0.0,53.49598648077736,7.473750673881598,2089.0,1971.0,47.0,2089.0,0.0,0.0,0.0,0.0,0.0,7.644440761556566,1896.0,0.0,610.0,16.106886354034643,0.3010858835143139,1896.0,50.06337135614702,0.9358341559723592,0.0,0.0,0.0,94217.13138994508,13.46,69.92207792207793,15.0,16.0,9.649999999999999,69.67509025270758,15.0,4.645006016847172,-0.3610108303249092,-0.0635619605592315
FIN,2019,0.15,6.02,23.87,3.85,4.36,Finland,68.38,R10EUROPE,FIN,0.002193623866627669,0.08803743784732378,0.34907867797601644,0.05630301257677684,0.06376133372331091,FIN,1623.2,8.9,1958.0,3787.2,2026.0,78.0,138.0,61.0,53.49598648077736,2.0595690747782003,3.6438529784537392,57.13983945923109,7.392154788511605,2089.0,1971.0,48.0,2089.0,0.0,0.0,0.0,0.0,0.0,7.644440761556566,2136.8,0.0,610.0,16.106886354034643,0.2818853974121997,2136.8,56.42163075623152,0.9874306839186694,0.0,0.0,0.0,92749.3874102239,14.89,77.35064935064936,16.0,17.0,10.0,72.20216606498195,16.0,4.512635379061372,-0.765342960288811,-0.082646284543378
FIN,2020,0.22,8.26,23.29,3.99,2.44,Finland,69.04,R10EUROPE,FIN,0.003186558516801854,0.11964078794901505,0.33734067207415985,0.05779258400926999,0.035341830822711466,FIN,1533.2,8.4,1958.0,3787.2,2026.0,78.0,228.0,62.0,53.49598648077736,2.0595690747782003,6.020278833967048,59.5162653147444,7.3351123335064,2089.0,1971.0,49.0,2089.0,0.0,0.0,0.0,0.0,0.0,7.644440761556566,2537.8,0.0,610.0,16.106886354034643,0.2706299911268855,2537.8,67.0099281791297,1.125909494232476,0.0,0.0,0.0,91250.33798056612,16.81,87.32467532467531,17.0,18.0,9.86,71.1913357400722,17.0,4.187725631768953,4.15884476534296,0.8386495724748788
FIN,2021,0.3,8.51,23.6,3.83,2.67,Finland,71.87,R10EUROPE,FIN,0.004174203422846807,0.11840823709475441,0.3283706692639488,0.05329066369834423,0.03715041046333658,FIN,1533.2,8.4,1958.0,3787.2,2026.0,78.0,228.0,63.0,53.49598648077736,2.0595690747782003,6.020278833967048,59.5162653147444,7.3351123335064,2089.0,1971.0,50.0,2089.0,0.0,0.0,0.0,0.0,0.0,7.644440761556566,3208.8,0.0,610.0,16.106886354034643,0.2706299911268855,3208.8,84.72750316856782,1.42360248447205,0.0,0.0,0.0,91250.33798056612,16.58,86.12987012987013,18.0,19.0,10.02,72.3465703971119,18.0,4.0192539109506615,,
FIN,2022,0.3,12.1,25.06,1.32,2.97,Finland,72.99,R10EUROPE,FIN,0.004110152075626798,0.16577613371694752,0.3433347033840252,0.018084669132757913,0.040690505548705305,FIN,1533.2,8.4,1958.0,3787.2,2026.0,78.0,228.0,64.0,53.49598648077736,2.0595690747782003,6.020278833967048,59.5162653147444,7.3351123335064,2089.0,1971.0,51.0,2089.0,60.0,0.0,2.8721876495931067,0.0,0.0,7.644440761556566,5147.7,0.0,610.0,16.106886354034643,0.2706299911268855,5147.7,135.92363751584284,2.283806566104704,0.0,0.0,0.0,91250.33798056612,16.28,84.57142857142857,19.0,20.0,12.53,90.46931407942238,19.0,4.761542846285388,,
HUN,1990,0.0,0.0,13.73,4.47,8.55,Hungary,28.44,R10EUROPE,HUN,0.0,0.0,0.48277074542897325,0.1571729957805907,0.30063291139240506,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,7.443663683115591,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,
HUN,1991,0.0,0.0,13.73,5.03,8.04,Hungary,29.96,R10EUROPE,HUN,0.0,0.0,0.4582777036048064,0.16789052069425903,0.2683578104138851,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,7.443663683115591,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,
HUN,1992,0.0,0.0,13.96,4.2,9.11,Hungary,31.68,R10EUROPE,HUN,0.0,0.0,0.4406565656565657,0.13257575757575757,0.28756313131313127,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,7.443663683115591,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.26159834043281704
HUN,1993,0.0,0.0,13.8,4.08,9.02,Hungary,32.91,R10EUROPE,HUN,0.0,0.0,0.4193254329990885,0.12397447584320877,0.2740808264965056,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,7.443663683115591,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.29490623986989595
HUN,1994,0.0,0.0,14.05,4.83,8.73,Hungary,33.52,R10EUROPE,HUN,0.0,0.0,0.41915274463007157,0.14409307875894986,0.2604415274463007,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,7.443663683115591,297.0,1994.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,5.6937321388027,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.9791488553244039
HUN,1995,0.0,0.0,14.03,5.21,9.08,Hungary,34.02,R10EUROPE,HUN,0.0,0.0,0.41240446796002345,0.15314520870076423,0.266901822457378,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,7.443663683115591,297.0,1994.0,1.0,297.0,0.0,0.0,0.0,0.0,0.0,5.6937321388027,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.7634483362431695
HUN,1996,0.0,0.0,14.18,6.37,9.61,Hungary,35.09,R10EUROPE,HUN,0.0,0.0,0.4041037332573382,0.18153320034197776,0.27386719863208886,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,7.443663683115591,297.0,1994.0,2.0,297.0,0.0,0.0,0.0,0.0,0.0,5.6937321388027,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-1.053622295788745
HUN,1997,0.0,0.0,13.97,5.74,9.39,Hungary,35.4,R10EUROPE,HUN,0.0,0.0,0.39463276836158195,0.16214689265536725,0.26525423728813563,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,7.443663683115591,297.0,1994.0,3.0,297.0,0.0,0.0,0.0,0.0,0.0,5.6937321388027,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-1.0713807850119428
HUN,1998,0.0,0.0,13.95,7.32,9.56,Hungary,37.2,R10EUROPE,HUN,0.0,0.0,0.37499999999999994,0.1967741935483871,0.25698924731182793,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.443663683115591,575.0,1994.0,4.0,575.0,0.0,0.0,0.0,0.0,0.0,6.354370040797351,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.12040163680920868
HUN,1999,0.0,0.0,14.1,7.82,10.18,Hungary,37.83,R10EUROPE,HUN,0.0,0.0,0.37272006344171293,0.20671424795136137,0.2690985989955062,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,7.443663683115591,575.0,1994.0,5.0,575.0,0.0,0.0,0.0,0.0,0.0,6.354370040797351,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,-1.6225206861567956
HUN,2000,0.0,0.0,14.18,6.6,9.59,Hungary,35.19,R10EUROPE,HUN,0.0,0.0,0.4029553850525718,0.1875532821824382,0.2725206024438761,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.443663683115591,1252.0,1994.0,6.0,1252.0,0.0,0.0,0.0,0.0,0.0,7.132497551660044,0.0,0.0,,,,,,,,,,,0.5899999999999999,5.795677799607072,1.0,,,0.0,,,0.0,-2.006424842725204
HUN,2001,0.0,0.0,14.13,8.86,8.84,Hungary,36.42,R10EUROPE,HUN,0.0,0.0,0.3879736408566722,0.24327292696320701,0.24272377814387697,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7.443663683115591,1310.0,1994.0,7.0,1310.0,0.0,0.0,0.0,0.0,0.0,7.177782416195197,0.0,0.0,,,,,,,,,,,1.3399999999999999,13.163064833005894,2.0,,,0.0,,,0.0,-2.8273323864166637
HUN,2002,0.0,0.0,13.95,10.74,8.98,Hungary,36.15,R10EUROPE,HUN,0.0,0.0,0.38589211618257263,0.2970954356846473,0.24840940525587832,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,7.443663683115591,1420.0,1994.0,8.0,1420.0,0.0,0.0,0.0,0.0,0.0,7.258412150595307,0.0,0.0,,,,,,,,,,,1.1999999999999993,11.787819253438107,3.0,,,0.0,,,0.0,-3.2023606393533126
HUN,2003,0.0,0.0,11.01,11.88,9.17,Hungary,34.13,R10EUROPE,HUN,0.0,0.0,0.32259009668912975,0.34808086727219456,0.26867858189276295,HUN,1709.0,10.3,1951.0,1709.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,7.443663683115591,1420.0,1994.0,9.0,1420.0,0.0,0.0,0.0,0.0,0.0,7.258412150595307,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0099999999999998,9.92141453831041,4.0,0.0,,0.0,,,0.0,-2.0604155866099862
HUN,2004,0.0,0.01,11.91,11.72,8.18,Hungary,33.71,R10EUROPE,HUN,0.0,0.0002966478789676654,0.35330762385048947,0.3476713141501038,0.24265796499555026,HUN,1609.0,9.7,1951.0,1709.0,100.0,0.0,0.0,53.0,5.851375073142188,0.0,0.0,5.851375073142179,7.383368146992383,1529.0,1994.0,10.0,1529.0,0.0,0.0,0.0,0.0,0.0,7.332369205929062,0.0,0.0,109.0,6.377998829724986,1.0900000000000016,0.0,0.0,0.0,0.0,0.0,0.0,9414.862492685766,2.0,19.64636542239686,5.0,1.0,,0.0,,,0.0,-1.399792820477207
HUN,2005,0.0,0.01,13.83,12.38,7.02,Hungary,35.75,R10EUROPE,HUN,0.0,0.0002797202797202797,0.38685314685314687,0.3462937062937063,0.19636363636363635,HUN,1609.0,9.7,1951.0,1709.0,100.0,0.0,0.0,54.0,5.851375073142188,0.0,0.0,5.851375073142179,7.383368146992383,1563.0,1994.0,11.0,1563.0,0.0,0.0,0.0,0.0,0.0,7.354362330421477,0.0,0.0,143.0,8.36746635459333,1.4300000000000022,0.0,0.0,0.0,0.0,0.0,0.0,9414.862492685766,3.16,31.041257367387036,6.0,2.0,,0.0,,,0.0,-0.6610052771787311
HUN,2006,0.0,0.04,13.46,13.16,7.0,Hungary,35.85,R10EUROPE,HUN,0.0,0.0011157601115760112,0.37545327754532776,0.36708507670850765,0.19525801952580193,HUN,1609.0,9.7,1951.0,1709.0,100.0,0.0,0.0,55.0,5.851375073142188,0.0,0.0,5.851375073142179,7.383368146992383,1741.0,1994.0,12.0,1741.0,0.0,0.0,0.0,0.0,0.0,7.462214939768189,0.0,0.0,321.0,18.782913984786425,3.210000000000005,0.0,0.0,0.0,0.0,0.0,0.0,9414.862492685766,3.1799999999999997,31.237721021610998,7.0,3.0,,0.0,,,0.06565988181221367,-0.6327806135496472
HUN,2007,0.0,0.11,14.68,15.23,7.37,Hungary,39.96,R10EUROPE,HUN,0.0,0.0027527527527527527,0.36736736736736736,0.3811311311311311,0.18443443443443444,HUN,1609.0,9.7,1951.0,1709.0,100.0,0.0,0.0,56.0,5.851375073142188,0.0,0.0,5.851375073142179,7.383368146992383,1878.0,1994.0,13.0,1878.0,0.0,0.0,0.0,0.0,0.0,7.537962659768208,48.0,0.0,458.0,26.799297834991226,4.580000000000007,48.0,2.8086600351082502,0.4800000000000007,0.0,0.0,0.0,9414.862492685766,2.8099999999999996,27.603143418467578,8.0,4.0,0.0,0.0,0.0,,6.316480630334866,1.1224767435293748
HUN,2008,0.0,0.2,14.82,15.18,7.08,Hungary,40.02,R10EUROPE,HUN,0.0,0.004997501249375313,0.3703148425787106,0.3793103448275862,0.17691154422788605,HUN,1609.0,9.7,1951.0,1709.0,100.0,0.0,0.0,57.0,5.851375073142188,0.0,0.0,5.851375073142179,7.383368146992383,1878.0,1994.0,14.0,1878.0,0.0,0.0,0.0,0.0,0.0,7.537962659768208,95.0,0.0,458.0,26.799297834991226,4.580000000000007,95.0,5.558806319485079,0.9500000000000016,0.0,0.0,0.0,9414.862492685766,3.0999999999999996,30.451866404715126,9.0,5.0,0.05000000000000071,0.32829940906106836,1.0,0.32829940906106836,4.766907419566645,1.1335131477639449
HUN,2009,0.0,0.33,15.43,10.42,6.34,Hungary,35.91,R10EUROPE,HUN,0.0,0.009189640768588138,0.42968532442216656,0.2901698691172376,0.17655249234196604,HUN,1609.0,9.7,1951.0,1709.0,100.0,0.0,0.0,58.0,5.851375073142188,0.0,0.0,5.851375073142179,7.383368146992383,1878.0,1994.0,15.0,1878.0,0.0,0.0,0.0,0.0,0.0,7.537962659768208,95.0,0.0,458.0,26.799297834991226,4.580000000000007,95.0,5.558806319485079,0.9500000000000016,0.0,0.0,0.0,9414.862492685766,3.84,37.721021611001966,10.0,6.0,4.8100000000000005,31.58240315167433,2.0,15.791201575837166,5.896257386736704,1.6592689302295083
HUN,2010,0.0,0.53,15.76,11.6,6.23,Hungary,37.37,R10EUROPE,HUN,0.0,0.014182499331014184,0.42172865935242176,0.3104094193203104,0.16671126572116673,HUN,1609.0,9.7,1951.0,1709.0,100.0,0.0,0.0,59.0,5.851375073142188,0.0,0.0,5.851375073142179,7.383368146992383,1878.0,1994.0,16.0,1878.0,0.0,0.0,0.0,0.0,0.0,7.537962659768208,223.0,0.0,458.0,26.799297834991226,4.580000000000007,223.0,13.04856641310708,2.2300000000000035,0.0,0.0,0.0,9414.862492685766,3.9499999999999993,38.801571709233784,11.0,7.0,3.630000000000001,23.834537097833227,3.0,7.944845699277742,7.590282337491791,2.1558198370485457
HUN,2011,0.0,0.63,15.69,10.74,6.48,Hungary,36.02,R10EUROPE,HUN,0.0,0.017490283176013324,0.4355913381454747,0.2981676846196557,0.1799000555247085,HUN,1304.0,7.899999999999999,1951.0,1709.0,190.0,0.0,0.0,60.0,11.117612638970158,0.0,0.0,23.698069046225868,7.173191742486599,2915.0,1994.0,17.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,0.0,1495.0,87.47805734347571,3.6913580246913575,319.0,18.665886483323582,0.7876543209876542,0.0,0.0,0.0,30902.28203627853,3.6999999999999993,36.34577603143418,12.0,8.0,4.49,29.48128693368352,4.0,7.37032173342088,6.408404464871964,2.1405874649893795
HUN,2012,0.01,0.77,15.79,9.4,6.34,Hungary,34.62,R10EUROPE,HUN,0.0002888503755054882,0.02224147891392259,0.4560947429231658,0.2715193529751589,0.1831311380704795,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,61.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,18.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,0.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,0.0,0.0,0.0,35980.69046225862,3.84,37.721021611001966,13.0,9.0,5.83,38.279711096520025,5.0,7.655942219304005,9.665134602757716,3.3189209247367026
HUN,2013,0.02,0.72,15.37,5.54,6.3,Hungary,30.25,R10EUROPE,HUN,0.0006611570247933885,0.023801652892561982,0.508099173553719,0.1831404958677686,0.20826446280991734,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,62.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,19.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,0.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,0.0,0.0,0.0,35980.69046225862,3.88,38.1139489194499,14.0,10.0,9.690000000000001,63.624425476034155,6.0,10.60407091267236,7.393302692055156,2.589302850531113
HUN,2014,0.07,0.66,15.65,4.24,5.99,Hungary,29.35,R10EUROPE,HUN,0.002385008517887564,0.022487223168654175,0.5332197614991482,0.1444633730834753,0.2040885860306644,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,63.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,20.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,0.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,0.0,0.0,0.0,35980.69046225862,4.1899999999999995,41.15913555992141,15.0,11.0,10.99,72.16021011162181,7.0,10.308601444517402,3.8345370978332256,1.3561965533730296
HUN,2015,0.14,0.69,15.83,5.11,5.79,Hungary,30.29,R10EUROPE,HUN,0.004621987454605481,0.022779795311984152,0.5226147243314625,0.16870254209310004,0.19115219544404094,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,64.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,21.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,0.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,0.0,0.0,0.0,35980.69046225862,4.39,43.1237721021611,16.0,12.0,10.120000000000001,66.4478003939593,8.0,8.305975049244912,-3.0597504924491146,-1.131585452732962
HUN,2016,0.24,0.68,16.05,6.48,5.63,Hungary,31.81,R10EUROPE,HUN,0.007544797233574348,0.021376925495127323,0.5045583149952846,0.2037095253065074,0.17698836843759824,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,65.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,22.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,0.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,0.0,0.0,0.0,35980.69046225862,4.55,44.69548133595285,17.0,13.0,8.75,57.45239658568615,9.0,6.383599620631795,-3.9921208141825373,-1.6707074835231033
HUN,2017,0.35,0.76,16.1,7.87,4.93,Hungary,32.83,R10EUROPE,HUN,0.010660980810234541,0.023149558330795007,0.490405117270789,0.2397197685044167,0.15016752969844654,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,66.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,23.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,0.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,0.0,0.0,0.0,35980.69046225862,5.25,51.57170923379175,18.0,14.0,7.36,48.32567301378858,10.0,4.832567301378858,-4.714379514116875,-1.7151565287141912
HUN,2018,0.63,0.61,15.73,7.28,4.67,Hungary,31.93,R10EUROPE,HUN,0.01973066082054494,0.019104290635765738,0.49264015032884434,0.22799874725963046,0.14625743814594425,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,67.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,24.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,41.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,41.0,2.399063779988297,0.0796116504854369,35980.69046225862,5.51,54.12573673870333,19.0,15.0,7.95,52.19960604070912,11.0,4.745418730973556,-3.427445830597506,-1.1529515295225252
HUN,2019,1.5,0.73,16.29,8.7,4.03,Hungary,34.19,R10EUROPE,HUN,0.04387247733255338,0.021351272301842646,0.47645510383152967,0.2544603685288096,0.11787072243346008,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,68.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2915.0,1994.0,25.0,2915.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,319.0,102.0,1495.0,87.47805734347571,2.902912621359224,319.0,18.665886483323582,0.6194174757281555,102.0,5.968402574605032,0.1980582524271845,35980.69046225862,6.1499999999999995,60.41257367387033,20.0,16.0,6.530000000000001,42.87590282337492,12.0,3.57299190194791,-2.3374917925147742,-0.5726791571641693
HUN,2020,2.46,0.65,16.06,9.09,3.71,Hungary,34.78,R10EUROPE,HUN,0.07073030477285797,0.01868890166762507,0.4617596319723979,0.26135710178263366,0.10667050028752156,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,69.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2965.0,1994.0,26.0,2965.0,0.0,0.0,0.0,0.0,0.0,7.994632311431825,319.0,194.0,1545.0,90.40374488004682,3.0000000000000004,319.0,18.665886483323582,0.6194174757281555,194.0,11.351667641895846,0.3766990291262136,35980.69046225862,6.47,63.555992141453835,21.0,17.0,6.140000000000001,40.31516743269862,13.0,3.1011667255922015,-2.0748522652659203,-0.4287637935461286
HUN,2021,3.8,0.66,15.99,9.65,3.01,Hungary,35.96,R10EUROPE,HUN,0.10567296996662959,0.01835372636262514,0.4446607341490545,0.26835372636262517,0.08370411568409343,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,70.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2965.0,1994.0,27.0,2965.0,0.0,0.0,0.0,0.0,0.0,7.994632311431825,319.0,314.0,1545.0,90.40374488004682,3.0000000000000004,319.0,18.665886483323582,0.6194174757281555,314.0,18.37331772966647,0.6097087378640778,35980.69046225862,7.17,70.43222003929273,22.0,18.0,5.58,36.63821405121471,14.0,2.617015289372479,,
HUN,2022,4.47,0.61,15.85,8.86,2.9,Hungary,35.52,R10EUROPE,HUN,0.12584459459459457,0.01717342342342342,0.44622747747747743,0.2494369369369369,0.08164414414414413,HUN,1194.0,7.3,1951.0,1709.0,250.0,0.0,265.0,71.0,14.628437682855472,0.0,15.5061439438268,30.134581626682262,7.085064293952548,2965.0,1994.0,28.0,2965.0,0.0,0.0,0.0,0.0,0.0,7.994632311431825,319.0,475.0,1545.0,90.40374488004682,3.0000000000000004,319.0,18.665886483323582,0.6194174757281555,475.0,27.794031597425395,0.9223300970873788,35980.69046225862,7.279999999999999,71.51277013752456,23.0,19.0,6.370000000000001,41.82534471437952,15.0,2.788356314291968,,
IND,1990,0.0,0.03030303,6.3948717,9.958,191.633,India,287.76282,R10INDIA+,IND,0.0,0.00010530557769763308,0.022222716958361755,0.034604887455578874,0.6659407911001151,IND,41867.6,239.9,1939.0,41867.6,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,10.642267537093272,1182.0,1989.0,1.0,1182.0,0.0,0.0,0.0,0.0,0.0,7.074963197966044,15.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,
IND,1991,0.0,0.11291,5.413765,13.355,214.118,India,320.45764,R10INDIA+,IND,0.0,0.00035233985995777786,0.016893855300188814,0.04167477486259962,0.6681631931134485,IND,43987.6,252.0,1939.0,43987.6,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,10.691663055000374,1182.0,1989.0,2.0,1182.0,0.0,0.0,0.0,0.0,0.0,7.074963197966044,15.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,
IND,1992,0.0,0.08847,6.4037104,16.258,229.412,India,337.15332,R10INDIA+,IND,0.0,0.00026240287356505933,0.01899346682986838,0.048221384858378374,0.6804382053838295,IND,46037.6,263.3,1939.0,46037.6,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,10.737213732893236,1647.0,1989.0,3.0,1647.0,0.0,0.0,0.0,0.0,0.0,7.40671073017764,15.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.4359363944126988
IND,1993,0.0,0.09477,6.2269344,17.878,252.784,India,362.17624,R10INDIA+,IND,0.0,0.00026166818673693223,0.017193105765303654,0.04936270805616624,0.6979585408474062,IND,47707.6,272.5,1939.0,47707.6,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,10.772845993325356,2303.0,1989.0,4.0,2303.0,0.0,0.0,0.0,0.0,0.0,7.741967899820685,15.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.5446660271274409
IND,1994,0.0,0.19128,4.9453087,21.882,264.609,India,387.96698,R10INDIA+,IND,0.0,0.00049303164923984,0.012746725765166923,0.05640170717621382,0.6820400024764994,IND,50575.1,288.2,1939.0,50575.1,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,10.831214639295483,3984.0,1989.0,5.0,3984.0,0.0,0.0,0.0,0.0,0.0,8.290041618704489,15.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.480681049251136
IND,1995,0.001010101,0.49647,7.6146264,29.434,296.292,India,427.14877,R10INDIA+,IND,2.364752215018669e-06,0.001162288258491298,0.017826637777746613,0.06890807621897167,0.6936505985958943,IND,53045.1,301.9,1939.0,53045.1,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,10.878897774083413,4641.0,1989.0,6.0,4641.0,0.0,0.0,0.0,0.0,0.0,8.442685139241176,25.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.725575325633388
