Code,Year,AR6_R10,ISO,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,rate_coal_gen_5y,rate_coal_share_5y,rate_coal_cap_5y,rate_gas_gen_5y,rate_gas_share_5y
BFA,2003,R10AFRICA,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2004,R10AFRICA,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2005,R10AFRICA,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2006,R10AFRICA,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2007,R10AFRICA,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2008,R10AFRICA,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2009,R10AFRICA,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2010,R10AFRICA,BFA,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2011,R10AFRICA,BFA,0.014492753623188408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2012,R10AFRICA,BFA,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2013,R10AFRICA,BFA,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2014,R10AFRICA,BFA,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2015,R10AFRICA,BFA,0.006993006993006994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2016,R10AFRICA,BFA,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2017,R10AFRICA,BFA,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2018,R10AFRICA,BFA,0.060606060606060615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2019,R10AFRICA,BFA,0.058139534883720936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFA,2020,R10AFRICA,BFA,0.06097560975609757,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BFA,2021,R10AFRICA,BFA,0.06857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BDI,2000,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2001,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2002,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2003,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2004,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2005,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2006,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2007,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2008,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2009,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2010,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2011,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2012,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2013,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2014,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2015,R10AFRICA,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2016,R10AFRICA,BDI,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2017,R10AFRICA,BDI,0.03448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2018,R10AFRICA,BDI,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2019,R10AFRICA,BDI,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2020,R10AFRICA,BDI,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,2021,R10AFRICA,BDI,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BDI,2022,R10AFRICA,BDI,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
KHM,2000,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2000,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2000,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2000,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2001,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2001,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2001,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2001,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2002,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2002,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2002,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2002,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2003,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2003,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2003,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2003,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2004,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2004,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2004,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2004,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2005,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2005,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2005,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2005,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2006,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2006,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2006,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2006,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2007,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2007,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2007,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2007,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2008,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2008,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2008,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2008,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2009,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2009,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2009,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2009,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2010,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2010,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2010,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2010,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2011,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2011,R10CHINA+,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2011,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2011,R10REST_ASIA,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2012,R10CHINA+,KHM,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2012,R10CHINA+,KHM,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2012,R10REST_ASIA,KHM,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2012,R10REST_ASIA,KHM,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2013,R10CHINA+,KHM,0.005780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2013,R10CHINA+,KHM,0.005780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2013,R10REST_ASIA,KHM,0.005780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2013,R10REST_ASIA,KHM,0.005780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2014,R10CHINA+,KHM,0.0033444816053511705,0.0,0.0,0.0,0.25752508361204013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2014,R10CHINA+,KHM,0.0033444816053511705,0.0,0.0,0.0,0.25752508361204013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2014,R10REST_ASIA,KHM,0.0033444816053511705,0.0,0.0,0.0,0.25752508361204013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2014,R10REST_ASIA,KHM,0.0033444816053511705,0.0,0.0,0.0,0.25752508361204013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2015,R10CHINA+,KHM,0.004694835680751174,0.0,0.0,0.0,0.40610328638497656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2015,R10CHINA+,KHM,0.004694835680751174,0.0,0.0,0.0,0.40610328638497656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2015,R10REST_ASIA,KHM,0.004694835680751174,0.0,0.0,0.0,0.40610328638497656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2015,R10REST_ASIA,KHM,0.004694835680751174,0.0,0.0,0.0,0.40610328638497656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2016,R10CHINA+,KHM,0.0055248618784530384,0.0,0.0,0.0,0.3977900552486188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2016,R10CHINA+,KHM,0.0055248618784530384,0.0,0.0,0.0,0.3977900552486188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2016,R10REST_ASIA,KHM,0.0055248618784530384,0.0,0.0,0.0,0.3977900552486188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2016,R10REST_ASIA,KHM,0.0055248618784530384,0.0,0.0,0.0,0.3977900552486188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2017,R10CHINA+,KHM,0.004431314623338257,0.0,0.0,0.0,0.47267355982274745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2017,R10CHINA+,KHM,0.004431314623338257,0.0,0.0,0.0,0.47267355982274745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2017,R10REST_ASIA,KHM,0.004431314623338257,0.0,0.0,0.0,0.47267355982274745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2017,R10REST_ASIA,KHM,0.004431314623338257,0.0,0.0,0.0,0.47267355982274745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2018,R10CHINA+,KHM,0.005025125628140704,0.0,0.0,0.0,0.32160804020100503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2018,R10CHINA+,KHM,0.005025125628140704,0.0,0.0,0.0,0.32160804020100503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2018,R10REST_ASIA,KHM,0.005025125628140704,0.0,0.0,0.0,0.32160804020100503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2018,R10REST_ASIA,KHM,0.005025125628140704,0.0,0.0,0.0,0.32160804020100503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2019,R10CHINA+,KHM,0.014201183431952664,0.0,0.0,0.0,0.40355029585798824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2019,R10CHINA+,KHM,0.014201183431952664,0.0,0.0,0.0,0.40355029585798824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2019,R10REST_ASIA,KHM,0.014201183431952664,0.0,0.0,0.0,0.40355029585798824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2019,R10REST_ASIA,KHM,0.014201183431952664,0.0,0.0,0.0,0.40355029585798824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,2020,R10CHINA+,KHM,0.03668639053254438,0.0,0.0,0.0,0.4047337278106509,0.0,0.0,,,,,
KHM,2020,R10CHINA+,KHM,0.03668639053254438,0.0,0.0,0.0,0.4047337278106509,0.0,0.0,,,,,
KHM,2020,R10REST_ASIA,KHM,0.03668639053254438,0.0,0.0,0.0,0.4047337278106509,0.0,0.0,,,,,
KHM,2020,R10REST_ASIA,KHM,0.03668639053254438,0.0,0.0,0.0,0.4047337278106509,0.0,0.0,,,,,
KHM,2021,R10CHINA+,KHM,0.04257767548906789,0.0,0.0,0.0,0.42347525891829696,0.0,0.0,,,,,
KHM,2021,R10CHINA+,KHM,0.04257767548906789,0.0,0.0,0.0,0.42347525891829696,0.0,0.0,,,,,
KHM,2021,R10REST_ASIA,KHM,0.04257767548906789,0.0,0.0,0.0,0.42347525891829696,0.0,0.0,,,,,
KHM,2021,R10REST_ASIA,KHM,0.04257767548906789,0.0,0.0,0.0,0.42347525891829696,0.0,0.0,,,,,
CMR,2000,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2001,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2002,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2003,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2004,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2005,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2006,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2007,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2008,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2009,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2010,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2011,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2012,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2013,R10AFRICA,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2014,R10AFRICA,CMR,0.0014992503748125937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2015,R10AFRICA,CMR,0.0012987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2016,R10AFRICA,CMR,0.0014450867052023123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2017,R10AFRICA,CMR,0.0025510204081632655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2018,R10AFRICA,CMR,0.002415458937198068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2019,R10AFRICA,CMR,0.0023952095808383233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMR,2020,R10AFRICA,CMR,0.0024125452352231607,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
CMR,2021,R10AFRICA,CMR,0.0024844720496894407,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
CAN,1990,R10NORTH_AM,CAN,0.0,3.993381263402316e-06,0.150771994853111,0.02008767372773853,0.17108022932407932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1991,R10NORTH_AM,CAN,0.0,3.7854268624059253e-06,0.16635069700014912,0.017006089233210585,0.1745283931571142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1992,R10NORTH_AM,CAN,3.957820693541828e-06,0.00011376195095807132,0.15429610535189625,0.025301429160539186,0.17359302448737562,0.0,0.0,0.0,0.2880639560667758,0.0,0.0,0.0
CAN,1993,R10NORTH_AM,CAN,3.871194544578771e-06,0.00011127200498196826,0.1759308657603216,0.028853396681680212,0.1553734382785504,0.0,0.0,0.0,0.20649833208596147,0.0,0.0,0.0
CAN,1994,R10NORTH_AM,CAN,3.711443475141437e-06,0.00010668018672287326,0.19362311047239614,0.027912238007474485,0.15667703152074053,0.0,0.0,0.0,0.33618192196770813,0.0,0.0,0.0
CAN,1995,R10NORTH_AM,CAN,6.887113401415064e-06,0.00010575965276417193,0.1741703917068658,0.035806782133502024,0.1642034765528161,0.0,0.0,0.0,-0.27952734966740833,0.0,0.0,0.0
CAN,1996,R10NORTH_AM,CAN,1.0312306252947754e-05,0.00010846336107662832,0.16115925290436894,0.03257663111400969,0.15678392838899022,0.0,0.0,0.0,-0.6385335757833532,0.0,0.0,0.0
CAN,1997,R10NORTH_AM,CAN,1.2138502711572007e-05,0.00010832694743066216,0.1431920366135298,0.039882389782616295,0.16934980576192082,0.0,0.0,0.0,-0.3916420279349503,0.0,0.0,0.0
CAN,1998,R10NORTH_AM,CAN,1.7981172414172297e-05,0.00011032198663990067,0.12632335449018406,0.04701809723648229,0.1886037103099082,0.0,0.0,0.0,-0.5762958722460276,0.06450156416292999,0.0,0.0
CAN,1999,R10NORTH_AM,CAN,2.2955631756106545e-05,0.00028038664279572483,0.1263124517977284,0.04824489038613049,0.18378557794956363,0.0,0.0,0.7636663309220746,-0.2833569780404066,0.06450156416292999,0.0,0.0
CAN,2000,R10NORTH_AM,CAN,3.3989327351211726e-05,0.0004418612555657524,0.11753509398049013,0.05720403793208932,0.1855987220012916,0.0,0.0,0.9449684094863102,0.20829087600447602,0.06450156416292999,0.0,0.0
CAN,2001,R10NORTH_AM,CAN,3.494243234271538e-05,0.0005940213498261614,0.12729528102451212,0.06948302671348953,0.18351765466394115,3.8183316546103727,0.0,1.1665598388425953,0.0822945982309381,0.06450156416292999,0.0,0.0
CAN,2002,R10NORTH_AM,CAN,3.425068073227956e-05,0.0007021389550117309,0.1228743171270529,0.06249036699604406,0.1781891665096844,4.724842047431551,0.0,2.93562860543906,0.5121667444162092,0.0,0.0,0.0
CAN,2003,R10NORTH_AM,CAN,3.4941821866592126e-05,0.0014500856074635732,0.12430553129040149,0.06350676124253118,0.17967084803801672,5.832799194212976,0.0,1.074993132497025,0.3999522490491003,2.3564571440857462,0.0,0.0
CAN,2004,R10NORTH_AM,CAN,1.7170034855170758e-05,0.0016311533112412218,0.1474390893013513,0.06476537147370409,0.15999038478048114,14.6781430271953,0.0,2.34044501419284,0.48361526580275266,2.3564571440857462,0.0,0.0
CAN,2005,R10NORTH_AM,CAN,3.2977723547743495e-05,0.0025887512984978647,0.1431727867825284,0.058634392467887944,0.16352004221148614,9.193297317095498,0.0,0.8241003571101547,0.38477705994952816,2.3564571440857462,0.0,0.0
CAN,2006,R10NORTH_AM,CAN,3.374786966572735e-05,0.0041678619037173285,0.1559826535949918,0.06489715336719369,0.15400840321954676,16.42706711839575,0.0,-0.27470011903671826,0.11998204991318152,2.3564571440857462,0.0,0.0
CAN,2007,R10NORTH_AM,CAN,4.8942036314990945e-05,0.004910517643604091,0.14387327275396838,0.064815570093153,0.16043199504054032,9.95330097976375,0.0,3.783536306199065,0.6319857080409907,0.0,0.0,0.0
CAN,2008,R10NORTH_AM,CAN,6.505757595471992e-05,0.0061642053217097125,0.14361459892004422,0.06055233881985556,0.15399128228482206,13.30464243201171,0.0,2.640783811006318,0.43845756973623135,2.49298545489728,0.0,0.0
CAN,2009,R10NORTH_AM,CAN,0.0001680305143414044,0.011157226152269252,0.14304437685883756,0.07048880076621915,0.1319207568094366,28.110978848090824,0.0,5.083783536306201,0.9003689782219323,3.0143730985476394,0.0,0.0
CAN,2010,R10NORTH_AM,CAN,0.0004296861572307586,0.014849953593895019,0.14700422811178715,0.08064349798906878,0.1320855247327352,29.630986173427342,0.0,5.988462595000459,1.0552286541730937,3.2616290945055417,0.0,0.0
CAN,2011,R10NORTH_AM,CAN,0.0009320731268600582,0.016499329561435065,0.14437322170258693,0.09032933250482389,0.1154135461294437,35.37221866129475,0.0,2.833073894332023,0.6614029209879418,6.579159544618956,0.0,0.0
CAN,2012,R10NORTH_AM,CAN,0.001420941741388603,0.0182925833374165,0.14616100739869664,0.09231221519917684,0.10122984957616737,43.246955407014006,0.0,2.911821261789213,0.7253150160274655,4.37858118059363,0.0,0.0
CAN,2013,R10NORTH_AM,CAN,0.0023207313439856992,0.027880137362206577,0.1530114625311652,0.08448716541483073,0.09885061076003951,42.27634831975094,0.0,2.39172236974636,0.5078170529590126,3.857193536943271,0.0,0.0
CAN,2014,R10NORTH_AM,CAN,0.003301419610432486,0.035089374145168134,0.15911270417708184,0.09044317628008615,0.09581977393136192,44.19009248237341,0.0,0.6757622928303263,0.21681880023194433,3.6099375409853685,0.0,0.0
CAN,2015,R10NORTH_AM,CAN,0.004491744267939588,0.041787307301040764,0.15032475154550431,0.09939744893966664,0.09002269348149307,47.33083051002655,0.0,1.3551872539144767,0.25093807218853653,0.29240709087195427,0.0,0.0
CAN,2016,R10NORTH_AM,CAN,0.006187197618161519,0.04748170202208163,0.14838419550924203,0.09240478848778068,0.09038890956457016,46.62576687116564,0.0,2.6004944602142643,0.44601538144061786,0.7148923361391496,0.0,0.0
CAN,2017,R10NORTH_AM,CAN,0.00549092601209865,0.04839460214053048,0.1482394912362339,0.08444237629905381,0.08630370715061268,49.05228458932332,0.0,2.4961084149803128,0.4025050863453663,0.8750712204770948,0.0,0.0
CAN,2018,R10NORTH_AM,CAN,0.005912972369434965,0.05165987828083474,0.14944408624133104,0.09776848197015207,0.07351900485933102,57.19256478344473,0.0,4.395201904587492,0.7088806140577153,1.2835811268423256,0.0,0.0
